1  1  3  3  5  
2  5  1  10  6  
3  7  2  8  7  
4  4  7  6  8  
5  10  8  8  9  
6  8  9  7  1  
7  7  10  8  3  
8  9  2  6  3  
9  9  5  4  10  
10  5  1  5  6  
11  5  3  9  4  
12  2  10  4  6  
13  4  8  8  3  
14  6  8  8  8  
15  5  5  10  3  
16  6  4  5  9  
17  9  5  4  10  
18  3  4  2  6  
19  2  6  10  6  
20  4  7  6  8  
21  1  1  3  5  
22  9  5  4  10  
23  2  10  6  4  
24  2  9  10  6  
25  1  10  6  4  
26  10  10  9  9  
27  5  3  5  4  
28  6  8  8  8  
29  9  5  4  10  
30  7  8  5  1  
31  5  5  10  6  
32  2  10  9  3  
33  1  10  7  4  
34  2  6  10  6  
35  10  4  3  2  
36  7  2  8  7  
37  4  5  8  3  
38  2  6  10  6  
39  6  1  4  10  
40  4  7  6  4  
41  10  8  6  2  
42  5  3  5  4  
43  1  3  6  4  
44  3  6  6  4  
45  6  7  7  10  
46  9  5  4  10  
47  6  7  4  10  
48  5  1  2  5  
49  6  4  5  9  
50  5  3  9  4  
51  10  8  8  9  
52  9  3  5  5  
53  9  10  1  9  
54  5  7  9  4  
55  5  3  8  4  
56  8  9  7  1  
57  10  8  8  9  
58  2  4  3  2  
59  9  2  10  7  
60  2  8  5  1  
61  2  3  3  2  
62  10  8  7  6  
63  5  3  2  4  
64  1  6  2  3  
65  6  8  8  8  
66  2  8  5  1  
67  6  1  5  10  
68  4  5  10  6  
69  4  9  7  1  
70  6  10  6  2  
71  7  4  8  2  
72  10  4  3  2  
73  4  6  3  4  
74  8  7  2  7  
75  6  1  2  9  
76  7  3  10  7  
77  10  10  1  9  
78  10  10  1  9  
79  1  9  2  2  
80  2  4  3  2  
81  1  10  6  4  
82  4  7  6  8  
83  8  1  1  7  
84  1  4  2  3  
85  8  9  7  1  
86  5  5  10  4  
87  10  10  1  9  
88  2  4  3  2  
89  10  8  8  9  
90  8  6  7  1  
91  7  3  10  7  
92  6  4  6  5  
93  6  10  1  9  
94  8  4  3  1  
95  9  5  4  1  
96  10  10  8  9  
97  10  7  10  6  
98  2  4  3  2  
99  9  2  5  9  
100  3  4  6  3  
101  10  10  1  2  
102  3  4  2  6  
103  2  5  3  2  
104  1  10  6  4  
105  4  7  9  8  
106  5  7  9  4  
107  10  10  1  9  
108  1  4  6  8  
109  7  2  8  7  
110  6  1  5  10  
111  4  7  4  10  
112  9  10  7  1  
113  9  2  5  9  
114  10  1  5  9  
115  5  5  10  6  
116  8  9  7  1  
117  10  9  6  5  
118  4  5  4  3  
119  8  9  7  1  
120  8  1  9  1  
121  8  9  7  1  
122  5  3  9  4  
123  6  1  5  10  
124  10  4  1  9  
125  8  5  4  2  
126  4  6  3  4  
127  6  7  7  10  
128  6  8  9  8  
129  9  5  4  10  
130  8  9  7  1  
131  7  2  8  7  
132  9  2  8  7  
133  8  1  7  7  
134  1  3  3  5  
135  10  10  1  9  
136  2  4  3  8  
137  6  3  3  5  
138  1  3  3  5  
139  6  4  3  2  
140  8  5  4  2  
141  5  5  9  6  
142  5  9  9  4  
143  6  2  8  10  
144  9  9  7  1  
145  5  7  2  5  
146  9  5  2  10  
147  4  6  4  4  
148  8  1  1  7  
149  8  9  7  10  
150  9  5  7  10  
151  10  9  2  5  
152  5  7  5  9  
153  10  8  1  9  
154  4  7  10  8  
155  5  1  9  9  
156  5  5  4  10  
157  9  5  4  10  
158  4  9  8  9  
159  6  4  5  5  
160  7  5  1  1  
161  10  7  7  10  
162  9  5  4  10  
163  2  4  10  3  
164  7  2  8  7  
165  7  9  1  2  
166  10  8  7  1  
167  9  10  6  4  
168  9  2  10  7  
169  1  4  5  9  
170  10  9  6  5  
171  2  4  3  2  
172  7  1  10  3  
173  5  3  9  3  
174  4  7  6  8  
175  4  8  8  1  
176  9  5  4  9  
177  3  4  10  7  
178  6  1  5  10  
179  3  10  4  3  
180  7  5  1  2  
181  5  10  2  5  
182  1  3  1  5  
183  9  9  7  10  
184  8  7  9  4  
185  5  5  10  6  
186  2  10  9  10  
187  5  5  10  6  
188  7  2  8  1  
189  9  2  10  7  
190  9  2  5  9  
191  3  6  6  4  
192  1  2  2  8  
193  6  8  8  8  
194  7  1  1  3  
195  2  6  10  6  
196  5  7  2  5  
197  3  6  8  4  
198  3  4  7  6  
199  1  6  2  3  
200  3  3  4  3  
201  7  2  6  7  
202  4  8  8  3  
203  2  6  10  6  
204  6  5  5  5  
205  10  4  3  2  
206  6  1  5  10  
207  7  3  10  5  
208  1  6  2  8  
209  4  5  5  10  
210  5  7  9  9  
211  2  3  3  5  
212  10  6  2  3  
213  6  6  3  10  
214  2  6  10  6  
215  10  4  3  2  
216  10  4  3  5  
217  8  1  1  2  
218  10  8  8  2  
219  8  9  7  1  
220  1  8  5  1  
221  4  5  10  3  
222  9  6  3  5  
223  8  3  8  5  
224  4  7  5  8  
225  7  1  1  3  
226  5  3  10  7  
227  1  2  2  8  
228  9  9  7  1  
229  6  1  5  10  
230  6  1  5  10  
231  2  4  10  6  
232  2  4  1  2  
233  6  1  5  10  
234  9  2  5  4  
235  4  7  6  2  
236  7  1  1  6  
237  2  10  9  6  
238  2  8  8  10  
239  4  10  8  1  
240  4  8  1  6  
241  9  2  4  9  
242  4  10  6  5  
243  9  2  4  10  
244  4  7  6  8  
245  2  2  5  9  
246  9  9  6  1  
247  9  5  5  9  
248  7  1  1  3  
249  6  1  5  10  
250  8  9  5  1  
251  3  6  6  4  
252  6  10  1  9  
253  2  6  10  6  
254  6  4  8  5  
255  1  10  6  4  
256  7  2  8  5  
257  10  9  6  5  
258  4  7  3  4  
259  3  10  4  3  
260  8  2  9  4  
261  6  7  7  10  
262  7  1  1  3  
263  7  5  1  3  
264  10  5  2  9  
265  2  6  10  2  
266  8  5  7  2  
267  5  7  3  2  
268  4  8  8  3  
269  4  7  6  8  
270  9  9  7  8  
271  1  10  6  4  
272  9  2  7  10  
273  5  3  9  4  
274  4  6  1  4  
275  2  1  10  7  
276  9  2  10  7  
277  5  3  9  4  
278  9  9  7  1  
279  3  10  4  4  
280  10  10  1  8  
281  1  10  6  7  
282  4  8  8  9  
283  5  5  2  5  
284  6  1  5  10  
285  9  1  4  6  
286  5  6  3  5  
287  4  8  8  3  
288  3  6  2  4  
289  7  2  8  7  
290  2  4  3  1  
291  8  9  7  7  
292  4  6  3  4  
293  4  2  3  4  
294  10  2  3  9  
295  10  4  3  6  
296  4  5  3  4  
297  7  3  9  4  
298  7  2  8  7  
299  6  1  5  10  
300  10  4  3  2  
301  8  1  1  3  
302  5  3  9  9  
303  4  7  1  10  
304  10  9  6  5  
305  6  8  8  10  
306  9  9  4  1  
307  3  8  8  9  
308  10  4  2  9  
309  8  1  9  1  
310  6  7  2  5  
