1072,2754,2394,2612,1430
1071,2755,2393,2613,1429
1070,2755,2395,2613,1428
1070,2756,2395,2613,1429
1072,2756,2395,2612,1428
1073,2755,2395,2613,1429
1072,2757,2394,2612,1428
1074,2756,2396,2614,1430
1071,2755,2394,2612,1428
1073,2756,2395,2613,1429
1071,2755,2397,2612,1427
1070,2755,2397,2612,1429
1071,2756,2390,2613,1431
1072,2755,2392,2613,1427
1072,2755,2393,2611,1427
1072,2756,2394,2613,1428
1072,2757,2394,2613,1427
1072,2757,2392,2613,1429
1070,2755,2394,2611,1429
1071,2755,2395,2613,1429
1071,2756,2393,2613,1429
1071,2755,2395,2612,1428
1072,2755,2394,2613,1429
1073,2757,2395,2613,1430
1072,2756,2393,2613,1431
1071,2755,2394,2612,1429
1070,2755,2396,2613,1428
1071,2754,2393,2613,1430
1072,2756,2394,2613,1428
1069,2755,2397,2613,1429
1072,2755,2393,2613,1430
1072,2756,2395,2613,1429
581,3212,1876,2034,1328
584,3212,1874,2034,1330
581,3209,1875,2034,1329
583,3211,1876,2035,1329
581,3210,1876,2034,1330
581,3213,1876,2035,1330
581,3211,1876,2034,1330
580,3210,1875,2034,1328
582,3211,1875,2035,1330
582,3212,1876,2035,1330
582,3212,1876,2036,1328
581,3212,1876,2036,1330
581,3212,1876,2034,1330
580,3211,1876,2035,1329
581,3212,1875,2035,1329
581,3212,1876,2033,1330
581,3212,1875,2034,1330
581,3212,1876,2035,1331
582,3212,1876,2035,1329
584,3211,1876,2034,1331
581,3210,1876,2035,1329
579,3212,1877,2035,1332
582,3209,1876,2035,1331
579,3211,1876,2034,1330
581,3211,1875,2035,1327
583,3212,1875,2034,1331
583,3212,1876,2034,1330
582,3210,1875,2035,1328
581,3211,1874,2035,1329
582,3211,1876,2034,1330
582,3211,1875,2034,1328
580,3213,1874,2035,1328
582,3211,1877,2034,1330
583,3212,1876,2036,1330
581,3212,1875,2035,1331
580,3211,1875,2036,1332
582,3214,1875,2035,1330
581,3212,1875,2036,1330
582,3209,1876,2033,1330
3080,1797,2400,2294,322
3081,1796,2399,2294,322
3081,1796,2402,2294,322
3081,1799,2401,2293,322
3082,1797,2401,2294,321
3081,1797,2402,2292,322
3081,1797,2400,2293,321
3081,1797,2398,2294,321
3081,1796,2399,2293,321
3081,1797,2399,2291,321
2159,1171,193,316,1620
2159,1169,192,315,1621
2158,1171,193,317,1621
2159,1170,192,315,1620
2160,1169,193,315,1620
2161,1170,193,315,1621
2160,1170,193,316,1620
2159,1172,192,316,1622
2161,1169,192,315,1620
2159,1172,193,314,1621
2159,1169,192,315,1621
2157,1168,194,317,1621
2158,1169,193,314,1622
2157,1168,192,315,1620
2160,1171,193,314,1620
2158,1168,193,316,1621
2160,1169,193,315,1620
2158,1167,193,314,1623
2159,1171,193,316,1621
2161,1169,192,315,1621
2159,1170,192,316,1621
2158,1169,192,316,1620
2160,1168,193,316,1621
2159,1168,193,314,1620
2159,1169,192,316,1620
2160,1171,192,316,1620
2159,1170,193,315,1621
2159,1169,193,315,1620
2160,1169,193,316,1619
2160,1168,193,315,1619
2159,1169,193,315,1622
2157,1169,193,315,1621
2159,1172,193,316,1620
2158,1168,192,317,1621
2159,1166,194,315,1621
2160,1167,193,316,1620
2159,1170,192,316,1620
2159,1167,192,315,1620
2160,1168,192,316,1621
2161,1171,193,316,1620
1358,457,1778,1823,834
1358,461,1781,1824,835
1359,458,1780,1824,831
1356,460,1780,1824,831
1358,459,1783,1824,833
1359,458,1778,1823,835
1358,458,1780,1823,832
1358,458,1778,1823,835
1357,459,1777,1822,835
1358,458,1780,1824,834
1357,459,1782,1823,833
1358,459,1782,1825,836
1356,460,1779,1824,836
1357,459,1781,1822,835
1358,459,1782,1824,831
1358,460,1777,1823,833
1357,459,1782,1823,836
1357,458,1782,1823,835
1355,459,1779,1823,835
1356,460,1781,1823,835
1358,460,1781,1824,834
1357,460,1781,1823,833
373,1527,2954,2408,2094
372,1528,2955,2409,2095
372,1528,2955,2408,2095
373,1527,2954,2408,2095
372,1526,2954,2409,2095
373,1528,2954,2409,2095
371,1527,2955,2408,2095
