1891,2081,1604,251,779
1890,2078,1605,252,780
1892,2078,1604,252,779
1890,2079,1604,251,780
1891,2080,1604,250,780
1892,2079,1604,254,780
1891,2080,1604,255,779
1889,2081,1606,254,780
1891,2080,1604,252,780
1891,2079,1604,253,780
1890,2080,1603,250,780
1890,2078,1604,253,779
1889,2079,1605,253,779
1891,2080,1605,252,779
1890,2081,1604,253,780
1890,2081,1604,252,779
1891,2079,1605,252,783
1893,2079,1604,250,779
1890,2079,1605,252,780
1891,2080,1604,251,780
1890,2080,1604,253,782
1891,2080,1606,252,781
1891,2079,1604,254,782
1891,2078,1605,252,780
1890,2080,1604,253,781
1892,2078,1604,251,780
1891,2080,1605,252,781
1891,2081,1605,253,780
1890,2079,1605,253,782
1890,2078,1604,253,782
1891,2079,1604,253,781
1892,2079,1604,253,780
1891,2079,1605,252,780
1891,2082,1605,253,779
1890,2081,1605,251,780
1890,2080,1605,254,781
1890,2080,1603,254,779
1891,2082,1604,253,777
1890,2079,1605,251,782
1890,2080,1605,252,783
1944,660,2238,1064,2843
1944,663,2234,1063,2842
1942,662,2235,1064,2841
1943,663,2236,1063,2840
1940,663,2234,1064,2840
1941,662,2234,1064,2842
1943,659,2235,1063,2841
1942,660,2236,1063,2843
1940,662,2236,1063,2840
1944,663,2236,1063,2843
2429,3075,2142,1179,1072
2431,3073,2143,1182,1073
2429,3076,2142,1181,1071
2429,3075,2142,1182,1073
2428,3076,2143,1179,1071
2429,3076,2142,1183,1073
2429,3076,2142,1181,1072
2429,3073,2143,1180,1072
2430,3075,2142,1181,1072
2429,3074,2142,1182,1072
2430,3075,2142,1179,1072
2430,3076,2143,1182,1071
2429,3077,2142,1181,1073
2429,3075,2142,1179,1072
2429,3076,2142,1180,1073
2431,3075,2143,1182,1074
2430,3077,2142,1180,1073
2430,3073,2143,1180,1072
2429,3074,2143,1182,1072
2429,3075,2142,1182,1073
2430,3074,2143,1180,1074
2429,3078,2143,1179,1072
2430,3075,2143,1179,1073
2429,3074,2144,1181,1073
2429,3073,2143,1181,1071
2429,3076,2142,1178,1072
2429,3075,2142,1180,1072
2430,3076,2142,1180,1073
1523,3112,450,521,795
1522,3112,451,524,795
1528,3113,450,521,794
1525,3113,450,522,794
1523,3113,450,523,796
1525,3111,450,522,793
1523,3112,451,522,795
1523,3113,451,520,794
1522,3113,450,522,794
1527,3112,451,521,795
1525,3112,450,521,794
1524,3114,451,519,794
1522,3112,450,523,795
1526,3112,450,521,795
1521,3113,450,523,795
1524,3114,450,523,794
1526,3112,450,522,794
1523,3112,451,519,794
1526,3112,451,523,794
1525,3112,451,522,794
1526,3113,450,520,795
1522,3114,450,523,794
1526,3113,450,521,795
1527,3112,451,523,795
1523,3112,452,520,795
1526,3114,450,524,795
1524,3111,450,523,794
1526,3113,451,522,794
1524,3112,451,522,795
1524,3112,451,524,794
1524,3112,450,523,794
1526,3112,450,521,794
1525,3112,451,523,794
1523,3113,451,523,794
1524,3111,450,522,794
1523,3111,450,521,794
1523,3112,450,519,795
1526,3113,451,524,794
1525,3112,451,520,795
1524,3112,450,523,795
1524,3112,450,521,794
1524,3112,451,524,795
1528,3113,450,522,795
1526,3113,451,524,795
1524,3114,450,523,795
1524,3114,450,521,795
1525,3113,451,523,795
985,2019,1504,1940,454
988,2019,1501,1942,453
986,2020,1503,1940,453
985,2021,1503,1939,452
985,2019,1503,1939,453
985,2023,1503,1941,454
987,2022,1502,1940,454
986,2021,1502,1939,453
985,2020,1503,1939,453
984,2020,1503,1939,454
2673,1100,3339,1322,1809
2672,1098,3340,1323,1810
2677,1098,3339,1321,1811
2676,1098,3339,1324,1810
2677,1099,3339,1323,1811
2676,1100,3339,1322,1811
2677,1099,3339,1322,1811
2675,1099,3339,1323,1810
2675,1098,3339,1322,1809
2676,1099,3339,1322,1810
2676,1098,3339,1323,1811
2674,1097,3338,1322,1811
2676,1096,3339,1323,1811
2675,1099,3340,1322,1811
2674,1098,3339,1323,1811
2676,1098,3340,1323,1811
2675,1099,3340,1323,1811
2674,1098,3339,1322,1810
2674,1098,3340,1323,1810
2674,1099,3339,1324,1811
2675,1098,3339,1322,1811
2674,1099,3340,1323,1811
2676,1097,3340,1322,1810
2675,1098,3340,1325,1810
2676,1099,3339,1323,1809
2675,1099,3339,1322,1811
2674,1098,3339,1323,1810
2675,1097,3339,1323,1810
2676,1099,3340,1322,1810
2678,1099,3339,1321,1811
2677,1099,3340,1324,1810
2675,1098,3340,1322,1811
2674,1098,3339,1323,1810
2676,1098,3340,1323,1809
1304,41,1020,506,3118
1304,41,1019,506,3118
1303,40,1019,506,3117
1305,42,1020,507,3118
1304,41,1018,507,3119
1304,38,1019,506,3117
1304,40,1020,506,3117
1303,40,1017,507,3120
1303,42,1019,506,3119
1304,42,1020,507,3118
1304,39,1018,506,3117
1302,40,1019,507,3118
1303,39,1019,505,3119
1303,41,1021,507,3116
1303,40,1019,506,3118
1304,40,1019,508,3119
1303,38,1020,507,3119
1303,40,1020,507,3120
1303,40,1019,506,3119
1305,40,1021,506,3119
1304,42,1020,506,3118
1304,41,1020,506,3117
1305,38,1018,506,3119
1305,42,1020,508,3118
1300,41,1019,507,3118
1302,41,1021,507,3118
1305,41,1019,507,3120
1303,40,1020,505,3117
1305,40,1019,505,3119
1303,41,1019,507,3120
1304,40,1019,506,3119
1302,41,1022,506,3117
1306,43,1020,508,3119
1302,41,1021,508,3119
1304,41,1020,506,3117
1303,40,1019,508,3119
1302,39,1018,506,3118
1304,39,1018,507,3118
1302,40,1020,506,3118
1303,40,1018,508,3119
1303,41,1020,507,3118
1305,42,1020,505,3118
1303,42,1019,507,3118
1307,40,1018,506,3117
1305,39,1019,506,3118
1850,2528,2390,2629,1376
1850,2530,2388,2627,1376
1849,2528,2390,2629,1378
1849,2529,2389,2628,1377
1851,2529,2389,2630,1375
1848,2530,2388,2628,1379
1850,2530,2389,2629,1378
1850,2530,2389,2627,1379
1848,2527,2390,2629,1377
1850,2530,2387,2630,1377
1849,2530,2389,2630,1377
315,3145,2715,1849,1249
315,3146,2713,1847,1249
316,3145,2717,1850,1250
315,3145,2715,1850,1250
314,3144,2717,1848,1251
314,3144,2715,1850,1251
318,3145,2715,1850,1249
316,3145,2715,1849,1249
315,3146,2715,1848,1249
315,3147,2716,1848,1250
1991,1263,896,3418,1790
1990,1265,894,3418,1788
1992,1264,895,3419,1790
1990,1263,897,3420,1791
1992,1263,896,3417,1792
1992,1265,895,3417,1791
1992,1264,895,3419,1791
1992,1264,895,3415,1791
1992,1264,897,3418,1790
1991,1264,895,3418,1791
1992,1263,895,3416,1791
1991,1263,893,3418,1791
1991,1265,896,3418,1790
1991,1262,897,3418,1790
1991,1264,895,3417,1790
1991,1264,895,3418,1791
1991,1263,894,3418,1791
1991,1263,895,3419,1790
1698,3312,1379,1762,1984
1696,3312,1379,1762,1985
1698,3311,1378,1762,1983
1697,3311,1378,1763,1984
1698,3310,1378,1762,1983
1697,3311,1376,1763,1982
1698,3311,1378,1763,1983
1699,3313,1378,1762,1983
1698,3312,1378,1763,1984
1698,3311,1379,1763,1983
1697,3312,1380,1763,1984
1697,3312,1378,1762,1983
1698,3312,1378,1763,1984
1698,3312,1379,1763,1984
1698,3312,1380,1763,1984
1698,3313,1378,1763,1986
1696,3312,1380,1762,1983
