874,1910,683,3230,1283
875,1909,682,3233,1284
874,1909,682,3231,1285
873,1910,683,3230,1285
874,1910,682,3231,1285
873,1907,682,3230,1286
875,1908,679,3231,1286
874,1910,679,3231,1286
874,1906,680,3231,1286
874,1908,682,3230,1284
876,1907,680,3232,1285
875,1908,682,3233,1289
874,1908,686,3230,1286
875,1909,679,3233,1287
874,1908,685,3231,1286
874,1909,683,3231,1284
874,1911,683,3232,1288
874,1912,682,3234,1283
875,1908,680,3232,1284
874,1909,681,3231,1287
874,1908,682,3232,1284
2728,657,3335,111,2390
2730,656,3334,111,2391
2729,659,3335,109,2390
2728,658,3336,111,2390
2728,658,3335,110,2390
2728,658,3334,110,2390
2729,660,3335,110,2389
2729,657,3333,109,2389
2727,659,3335,111,2390
2728,659,3334,113,2390
2728,659,3334,111,2390
2728,661,3335,110,2388
2729,660,3335,110,2389
2729,658,3335,111,2388
2729,660,3334,111,2391
2730,657,3334,110,2391
2728,659,3334,110,2389
1958,1265,2827,155,78
1959,1263,2828,155,76
1956,1263,2829,153,78
1957,1265,2828,154,79
1955,1263,2828,155,79
1957,1263,2830,154,78
1957,1263,2827,155,78
1956,1264,2826,155,75
1958,1262,2829,155,77
1957,1263,2827,154,78
1957,1264,2827,154,77
2256,3251,353,1199,2828
2253,3250,352,1198,2827
2254,3249,352,1198,2822
2256,3252,352,1199,2827
2254,3250,351,1199,2824
2254,3250,351,1200,2827
2256,3251,351,1198,2828
2258,3250,353,1199,2828
2254,3251,352,1199,2829
2255,3252,350,1198,2826
2255,3252,351,1199,2831
1624,263,1376,1898,1595
1624,264,1375,1898,1595
1623,264,1375,1899,1595
1623,264,1376,1900,1594
1623,263,1375,1898,1596
1622,263,1375,1898,1595
1621,263,1377,1898,1595
1623,263,1376,1899,1595
1623,263,1376,1898,1596
1624,263,1374,1898,1596
1622,262,1375,1900,1597
2069,460,827,394,872
2069,458,828,395,871
2069,459,828,396,870
2067,461,827,396,871
2068,459,828,396,870
2071,458,827,394,872
2069,461,828,395,871
2067,457,830,396,871
2068,462,829,395,871
2068,460,828,396,870
2069,460,829,396,871
2067,460,828,394,871
2068,459,827,397,871
