2893,2908,1437,1374,1724
2893,2906,1435,1373,1723
2894,2907,1438,1374,1722
2893,2907,1436,1374,1724
2894,2908,1438,1372,1724
2894,2907,1436,1372,1721
2895,2908,1438,1374,1720
2894,2906,1439,1373,1724
2892,2908,1437,1373,1722
2895,2907,1437,1374,1725
2894,2907,1441,1375,1722
2893,2907,1437,1373,1722
2893,2908,1438,1375,1724
2893,2906,1440,1374,1722
2894,2906,1440,1373,1721
2894,2907,1438,1375,1722
936,1791,2862,3191,46
934,1790,2861,3190,47
934,1792,2862,3191,46
934,1791,2862,3190,48
932,1790,2862,3191,46
935,1791,2862,3191,47
933,1790,2861,3190,45
934,1790,2861,3190,47
933,1791,2861,3191,47
934,1791,2862,3191,46
934,1791,2862,3191,46
935,1790,2862,3190,48
934,1791,2862,3192,45
933,1792,2861,3190,46
934,1791,2862,3191,46
933,1790,2861,3191,47
935,1791,2861,3190,47
934,1791,2862,3190,46
933,1790,2862,3191,48
932,1791,2862,3190,47
933,1789,2862,3190,46
932,1789,2861,3191,46
934,1791,2860,3189,45
933,1791,2862,3191,46
932,1792,2861,3190,46
933,1792,2861,3192,47
933,1791,2862,3190,46
934,1791,2861,3190,47
936,1792,2861,3191,45
934,1790,2861,3190,48
933,1793,2861,3191,46
2749,2339,1360,1573,2035
2750,2335,1362,1573,2033
2748,2338,1360,1572,2032
2748,2338,1362,1570,2036
2750,2337,1360,1571,2036
2747,2338,1360,1571,2035
2749,2338,1362,1571,2034
2748,2338,1362,1572,2036
2749,2337,1364,1568,2033
2750,2338,1363,1571,2035
2749,2335,1360,1571,2032
2746,2337,1360,1572,2035
2748,2336,1361,1571,2035
2748,2338,1360,1569,2034
2747,2338,1358,1569,2033
2749,2339,1360,1573,2034
2746,2336,1362,1570,2035
2749,2337,1359,1572,2033
2749,2337,1360,1570,2034
2748,2336,1362,1570,2034
2750,2337,1360,1571,2033
851,2749,2757,2689,610
852,2750,2759,2690,612
849,2750,2759,2690,612
851,2748,2759,2689,612
851,2751,2758,2690,609
852,2750,2758,2689,611
849,2749,2757,2691,609
852,2749,2759,2690,610
848,2751,2760,2689,611
851,2750,2759,2689,610
850,2750,2759,2688,610
852,2750,2758,2690,610
850,2750,2759,2690,610
850,2752,2759,2689,609
850,2751,2758,2689,610
851,2749,2759,2690,610
852,2751,2757,2689,610
851,2750,2757,2690,612
3133,60,378,1535,3143
3134,61,377,1537,3143
3133,61,378,1532,3142
3133,62,377,1535,3143
3133,62,377,1536,3144
3134,63,378,1534,3142
3132,60,377,1534,3143
3132,61,377,1535,3145
3134,61,378,1533,3143
3135,61,377,1536,3143
3171,3334,973,2992,2633
3173,3333,974,2992,2632
3172,3333,973,2994,2633
3172,3333,975,2991,2631
3171,3333,974,2990,2633
3169,3333,974,2991,2631
3174,3333,973,2992,2634
3168,3334,974,2992,2633
3172,3333,973,2993,2632
3170,3333,974,2994,2632
3173,3334,973,2991,2633
3169,3333,974,2991,2633
2910,2175,3179,2585,1109
2908,2174,3181,2586,1109
2909,2175,3180,2586,1110
2909,2175,3181,2586,1110
2910,2171,3179,2585,1111
2909,2172,3178,2587,1108
2909,2173,3181,2586,1109
2908,2173,3181,2586,1109
2909,2176,3179,2587,1110
2909,2174,3180,2587,1111
2908,2174,3180,2585,1108
2908,2174,3178,2589,1109
2908,2173,3180,2584,1109
2909,2174,3179,2586,1109
2909,2174,3177,2588,1110
2909,2174,3180,2585,1110
2908,2172,3179,2589,1110
2908,2174,3179,2585,1109
2908,2174,3179,2585,1109
2908,2171,3179,2586,1111
2908,2174,3179,2589,1110
2909,2174,3179,2589,1109
2908,2171,3181,2585,1110
2909,2174,3180,2586,1108
2909,2171,3179,2586,1109
2908,2173,3179,2586,1109
2909,2175,3180,2587,1110
2910,2175,3181,2588,1111
2908,2173,3180,2587,1108
2909,2174,3180,2587,1111
2908,2173,3179,2585,1111
2908,2176,3181,2585,1110
2907,2173,3181,2586,1109
2908,2173,3179,2587,1110
2909,2174,3181,2586,1109
2911,2173,3180,2588,1109
2909,2173,3179,2587,1109
2909,2174,3179,2587,1109
2909,2174,3178,2587,1109
2910,2176,3180,2588,1108
2908,2173,3179,2587,1110
2909,2173,3180,2586,1110
2909,2173,3177,2588,1110
1255,947,1525,391,1129
1258,946,1528,393,1129
1258,948,1526,393,1128
1257,946,1527,392,1128
1258,947,1527,392,1128
1256,946,1525,393,1129
1256,947,1525,393,1129
1258,946,1527,392,1129
1257,946,1527,392,1129
1255,947,1527,392,1128
1258,947,1527,393,1129
1258,946,1526,393,1129
1258,947,1527,392,1128
1257,946,1525,392,1129
1258,947,1526,393,1128
1260,946,1528,393,1129
1258,948,1528,393,1129
1258,947,1526,394,1129
1258,947,1527,392,1128
1259,947,1527,392,1128
1258,947,1527,393,1128
989,1738,3065,888,2476
992,1737,3066,890,2475
993,1741,3067,890,2476
992,1739,3066,889,2476
992,1739,3065,889,2477
991,1740,3066,892,2477
992,1739,3066,888,2476
992,1740,3067,890,2474
992,1739,3068,889,2475
990,1741,3065,892,2476
992,1739,3065,890,2475
991,1739,3069,889,2475
990,1739,3065,890,2477
992,1739,3068,890,2475
990,1740,3066,889,2475
992,1739,3065,889,2476
991,1739,3067,891,2476
992,1741,3066,887,2474
993,1741,3067,889,2475
1031,1684,1145,2716,874
1032,1683,1146,2717,874
1029,1684,1145,2715,872
1029,1685,1146,2715,874
1029,1684,1144,2714,873
1028,1685,1145,2715,874
1031,1684,1145,2714,873
1030,1683,1146,2717,873
1030,1684,1146,2714,874
1032,1684,1145,2715,873
1031,1685,1146,2714,874
1030,1685,1146,2714,873
2969,1283,746,640,3263
2968,1283,745,643,3263
2970,1284,744,642,3263
2968,1284,746,641,3263
2968,1284,744,641,3263
2971,1284,743,640,3263
2969,1283,745,641,3264
2971,1284,743,642,3263
2970,1284,748,642,3263
2970,1284,745,642,3265
2968,1283,742,641,3263
2970,1284,745,643,3264
2968,1284,746,642,3263
2969,1283,748,641,3264
2969,1284,746,641,3265
2971,1284,748,642,3265
2970,1284,747,640,3263
2969,1284,744,640,3264
2968,1284,745,643,3263
2967,1282,747,642,3265
2970,1284,744,641,3263
2968,1284,746,642,3263
2968,1284,747,641,3262
2970,1283,746,640,3264
2968,1284,744,641,3265
2968,1283,745,640,3260
2969,1284,747,641,3263
2972,1284,747,642,3263
2968,1283,744,641,3263
2969,1283,747,642,3262
2970,1285,746,641,3264
2970,1282,744,643,3262
2967,1283,745,640,3263
2973,1283,747,641,3264
2970,1284,746,641,3263
2969,1284,743,642,3263
2969,1285,744,641,3262
2970,1283,746,641,3264
2970,1284,746,641,3263
2971,1283,744,642,3263
2970,1283,746,640,3263
2970,1284,745,641,3263
2970,1282,747,640,3265
2972,1282,747,642,3264
2968,1283,746,640,3264
2334,2438,2324,536,3029
2333,2437,2319,536,3027
2334,2438,2318,536,3028
2334,2437,2321,536,3027
2334,2438,2320,539,3028
2333,2438,2320,536,3027
2333,2437,2319,536,3028
2334,2437,2319,538,3028
2334,2439,2321,537,3028
2334,2437,2321,537,3028
2334,2437,2322,536,3028
2333,2437,2320,535,3028
2334,2437,2323,535,3028
2333,2439,2319,536,3028
