1,2
2,1
1,3
3,1
1,4
4,1
1,5
5,1
1,6
6,1
1,7
7,1
1,8
8,1
1,9
9,1
1,10
10,1
1,12
12,1
1,13
13,1
1,15
15,1
1,17
17,1
1,21
21,1
1,33
33,1
1,37
37,1
1,40
40,1
1,53
53,1
1,58
58,1
1,60
60,1
1,62
62,1
1,67
67,1
1,70
70,1
1,72
72,1
1,78
78,1
1,79
79,1
1,80
80,1
1,83
83,1
1,90
90,1
1,91
91,1
1,92
92,1
1,94
94,1
1,97
97,1
1,101
101,1
1,113
113,1
1,115
115,1
1,117
117,1
1,119
119,1
1,128
128,1
1,133
133,1
1,150
150,1
1,157
157,1
1,158
158,1
1,173
173,1
1,174
174,1
1,175
175,1
1,177
177,1
1,181
181,1
1,190
190,1
1,195
195,1
1,206
206,1
1,208
208,1
1,210
210,1
1,223
223,1
1,227
227,1
1,229
229,1
1,235
235,1
1,254
254,1
1,255
255,1
1,258
258,1
1,259
259,1
1,262
262,1
1,266
266,1
1,271
271,1
1,280
280,1
1,284
284,1
1,290
290,1
1,291
291,1
1,300
300,1
1,305
305,1
1,308
308,1
1,314
314,1
1,325
325,1
1,327
327,1
1,328
328,1
1,333
333,1
1,336
336,1
1,344
344,1
1,354
354,1
1,355
355,1
1,363
363,1
1,370
370,1
1,380
380,1
1,382
382,1
1,393
393,1
1,395
395,1
1,398
398,1
1,399
399,1
1,403
403,1
1,405
405,1
1,407
407,1
1,409
409,1
1,415
415,1
1,426
426,1
1,435
435,1
1,448
448,1
1,451
451,1
1,455
455,1
1,460
460,1
1,464
464,1
1,467
467,1
1,470
470,1
1,474
474,1
1,494
494,1
1,498
498,1
1,500
500,1
1,501
501,1
1,502
502,1
1,505
505,1
1,506
506,1
1,510
510,1
1,522
522,1
1,523
523,1
1,527
527,1
1,530
530,1
1,538
538,1
1,548
548,1
1,552
552,1
1,553
553,1
1,564
564,1
1,565
565,1
1,566
566,1
1,570
570,1
1,575
575,1
1,583
583,1
1,584
584,1
1,588
588,1
1,590
590,1
1,594
594,1
1,600
600,1
1,603
603,1
1,609
609,1
1,614
614,1
1,616
616,1
1,617
617,1
1,619
619,1
1,632
632,1
1,634
634,1
1,635
635,1
1,637
637,1
1,643
643,1
1,649
649,1
1,651
651,1
1,652
652,1
1,663
663,1
1,667
667,1
1,683
683,1
1,686
686,1
1,691
691,1
1,699
699,1
1,701
701,1
1,706
706,1
1,709
709,1
1,718
718,1
1,722
722,1
1,726
726,1
1,730
730,1
1,741
741,1
1,742
742,1
1,743
743,1
1,745
745,1
1,754
754,1
1,763
763,1
1,765
765,1
1,767
767,1
1,770
770,1
1,772
772,1
1,775
775,1
1,782
782,1
1,786
786,1
1,796
796,1
1,811
811,1
1,814
814,1
1,824
824,1
1,826
826,1
1,830
830,1
1,838
838,1
1,843
843,1
1,848
848,1
1,854
854,1
1,862
862,1
1,867
867,1
1,868
868,1
1,877
877,1
1,880
880,1
1,889
889,1
1,898
898,1
1,902
902,1
1,904
904,1
1,911
911,1
1,913
913,1
1,914
914,1
1,916
916,1
1,917
917,1
1,921
921,1
1,925
925,1
1,928
928,1
1,931
931,1
1,955
955,1
1,957
957,1
1,959
959,1
1,962
962,1
1,969
969,1
1,970
970,1
1,974
974,1
1,981
981,1
1,983
983,1
1,984
984,1
1,988
988,1
1,992
992,1
1,999
999,1
1,1000
1000,1
1,1003
1003,1
1,1015
1015,1
1,1020
1020,1
1,1032
1032,1
1,1036
1036,1
1,1041
1041,1
1,1044
1044,1
1,1053
1053,1
1,1054
1054,1
1,1057
1057,1
1,1059
1059,1
1,1068
1068,1
1,1074
1074,1
1,1075
1075,1
1,1076
1076,1
1,1080
1080,1
1,1086
1086,1
1,1089
1089,1
1,1091
1091,1
1,1101
1101,1
1,1105
1105,1
1,1107
1107,1
1,1113
1113,1
1,1123
1123,1
1,1128
1128,1
1,1149
1149,1
1,1152
1152,1
1,1159
1159,1
1,1166
1166,1
1,1170
1170,1
1,1178
1178,1
1,1182
1182,1
1,1186
1186,1
1,1188
1188,1
1,1191
1191,1
1,1192
1192,1
1,1193
1193,1
1,1195
1195,1
1,1197
1197,1
1,1203
1203,1
1,1211
1211,1
1,1212
1212,1
1,1218
1218,1
1,1233
1233,1
1,1236
1236,1
1,1237
1237,1
1,1242
1242,1
1,1248
1248,1
1,1250
1250,1
1,1252
1252,1
1,1254
1254,1
1,1256
1256,1
1,1257
1257,1
1,1260
1260,1
1,1266
1266,1
1,1272
1272,1
1,1285
1285,1
1,1287
1287,1
1,1288
1288,1
1,1298
1298,1
1,1300
1300,1
1,1314
1314,1
1,1317
1317,1
1,1323
1323,1
1,1325
1325,1
1,1334
1334,1
1,1337
1337,1
1,1341
1341,1
1,1346
1346,1
1,1349
1349,1
1,1370
1370,1
1,1375
1375,1
1,1378
1378,1
1,1390
1390,1
1,1392
1392,1
1,1395
1395,1
1,1396
1396,1
1,1398
1398,1
1,1407
1407,1
1,1411
1411,1
1,1414
1414,1
1,1419
1419,1
1,1423
1423,1
1,1425
1425,1
1,1433
1433,1
1,1434
1434,1
1,1436
1436,1
1,1451
1451,1
1,1453
1453,1
1,1457
1457,1
1,1458
1458,1
1,1463
1463,1
1,1466
1466,1
1,1469
1469,1
1,1476
1476,1
1,1480
1480,1
1,1485
1485,1
1,1492
1492,1
1,1502
1502,1
1,1503
1503,1
1,1506
1506,1
1,1516
1516,1
1,1518
1518,1
1,1519
1519,1
1,1521
1521,1
1,1529
1529,1
1,1536
1536,1
1,1540
1540,1
1,1549
1549,1
1,1564
1564,1
1,1569
1569,1
1,1571
1571,1
1,1578
1578,1
1,1591
1591,1
1,1596
1596,1
1,1598
1598,1
1,1601
1601,1
1,1607
1607,1
1,1613
1613,1
1,1615
1615,1
1,1618
1618,1
1,1628
1628,1
1,1631
1631,1
1,1637
1637,1
1,1640
1640,1
1,1642
1642,1
1,1653
1653,1
1,1660
1660,1
1,1661
1661,1
1,1665
1665,1
1,1668
1668,1
1,1675
1675,1
1,1681
1681,1
1,1682
1682,1
1,1691
1691,1
1,1699
1699,1
1,1715
1715,1
1,1717
1717,1
1,1724
1724,1
1,1725
1725,1
1,1726
1726,1
1,1728
1728,1
1,1735
1735,1
1,1737
1737,1
1,1738
1738,1
1,1744
1744,1
1,1746
1746,1
1,1750
1750,1
1,1757
1757,1
1,1760
1760,1
1,1764
1764,1
1,1766
1766,1
1,1785
1785,1
1,1796
1796,1
1,1800
1800,1
1,1806
1806,1
1,1808
1808,1
1,1813
1813,1
1,1814
1814,1
1,1815
1815,1
1,1819
1819,1
1,1821
1821,1
1,1828
1828,1
1,1830
1830,1
1,1833
1833,1
1,1839
1839,1
1,1844
1844,1
1,1848
1848,1
1,1854
1854,1
1,1856
1856,1
1,1873
1873,1
1,1874
1874,1
1,1875
1875,1
1,1878
1878,1
1,1887
1887,1
1,1890
1890,1
1,1893
1893,1
1,1904
1904,1
1,1908
1908,1
1,1917
1917,1
1,1918
1918,1
1,1928
1928,1
1,1932
1932,1
1,1933
1933,1
1,1936
1936,1
1,1944
1944,1
1,1945
1945,1
1,1955
1955,1
1,1958
1958,1
1,1975
1975,1
1,1977
1977,1
1,1979
1979,1
1,1980
1980,1
1,1987
1987,1
1,1990
1990,1
1,1991
1991,1
1,1992
1992,1
1,1997
1997,1
1,1999
1999,1
1,2006
2006,1
1,2011
2011,1
1,2017
2017,1
1,2020
2020,1
1,2024
2024,1
1,2030
2030,1
1,2035
2035,1
1,2036
2036,1
1,2041
2041,1
1,2044
2044,1
1,2047
2047,1
1,2052
2052,1
1,2059
2059,1
1,2062
2062,1
1,2066
2066,1
1,2068
2068,1
1,2070
2070,1
1,2079
2079,1
1,2080
2080,1
1,2081
2081,1
1,2084
2084,1
1,2085
2085,1
1,2093
2093,1
1,2101
2101,1
1,2112
2112,1
1,2116
2116,1
1,2121
2121,1
1,2124
2124,1
1,2129
2129,1
1,2130
2130,1
1,2146
2146,1
1,2148
2148,1
1,2151
2151,1
1,2154
2154,1
1,2157
2157,1
1,2160
2160,1
1,2165
2165,1
1,2166
2166,1
1,2179
2179,1
1,2180
2180,1
1,2189
2189,1
1,2197
2197,1
1,2212
2212,1
1,2218
2218,1
1,2220
2220,1
1,2227
2227,1
1,2234
2234,1
1,2239
2239,1
1,2242
2242,1
1,2243
2243,1
1,2252
2252,1
1,2256
2256,1
1,2262
2262,1
1,2273
2273,1
1,2274
2274,1
1,2276
2276,1
1,2277
2277,1
1,2283
2283,1
1,2287
2287,1
1,2292
2292,1
1,2293
2293,1
1,2295
2295,1
1,2296
2296,1
1,2305
2305,1
1,2307
2307,1
1,2309
2309,1
1,2311
2311,1
1,2314
2314,1
1,2316
2316,1
1,2324
2324,1
1,2326
2326,1
1,2334
2334,1
1,2338
