1256,325,547,1936,962
1255,325,546,1934,962
1255,325,546,1935,962
1256,323,546,1934,962
1256,322,547,1934,962
1257,326,546,1935,963
1257,325,547,1935,963
1258,324,547,1935,962
1256,322,546,1935,962
1258,325,547,1934,962
1257,323,547,1936,962
1256,325,546,1935,962
1256,325,547,1935,963
1256,325,546,1934,961
1258,322,547,1934,963
1256,325,547,1934,962
1256,326,546,1933,962
1257,324,547,1935,963
1257,325,547,1935,963
1257,324,546,1935,963
1255,325,546,1934,962
1257,325,547,1935,963
1255,324,547,1934,962
1259,325,547,1934,963
1258,323,546,1935,962
1258,324,547,1936,963
1257,323,547,1936,963
1257,324,547,1934,964
1257,323,546,1934,963
1895,426,15,912,634
1894,425,17,911,634
1893,425,14,912,633
1895,426,14,912,634
1894,427,16,911,634
1894,427,16,911,633
1894,425,14,912,634
1893,426,15,912,634
1893,426,18,912,633
1893,425,16,911,633
1893,425,14,911,634
1894,426,14,911,633
1893,425,16,912,633
1895,425,16,911,635
1893,426,17,911,633
1894,426,16,912,633
1894,426,18,911,632
1894,426,17,911,633
1895,425,17,912,634
1893,425,16,911,633
1895,426,14,912,633
1893,425,15,912,633
1892,426,15,912,634
1893,427,16,911,633
1894,426,18,912,634
1893,425,17,911,634
1893,425,18,911,635
1893,426,16,911,633
1894,425,16,911,633
1894,426,13,911,634
1894,424,16,911,633
1892,424,17,911,635
1892,426,16,911,635
1896,426,14,912,633
1893,424,14,911,634
1892,427,14,912,633
1894,426,16,912,634
2709,1500,2568,2936,1373
2709,1500,2566,2937,1371
2711,1501,2565,2936,1372
2710,1500,2563,2936,1371
2709,1501,2568,2936,1372
2710,1499,2567,2937,1371
2708,1499,2566,2936,1373
2710,1501,2566,2937,1373
2710,1499,2568,2936,1371
2710,1500,2565,2937,1375
2709,1502,2566,2936,1373
2709,1501,2566,2936,1372
2711,1499,2565,2936,1373
2709,1502,2565,2936,1373
2710,1501,2566,2936,1375
2711,1500,2564,2936,1373
2710,1502,2565,2936,1372
2710,1502,2566,2937,1373
2710,1502,2566,2936,1374
2710,1502,2565,2937,1373
2710,1500,2564,2936,1374
2710,1500,2570,2936,1372
2710,1500,2566,2937,1372
2710,1502,2567,2937,1372
2710,1501,2567,2936,1372
2709,1501,2566,2936,1374
2711,1501,2566,2936,1371
2709,1501,2566,2936,1374
2710,1500,2567,2936,1375
1018,1599,2486,1180,52
1019,1598,2487,1179,52
1019,1598,2485,1180,53
1019,1599,2485,1180,52
1018,1598,2485,1182,52
1018,1598,2487,1177,52
1018,1598,2486,1180,53
1018,1599,2487,1177,54
1019,1599,2487,1181,52
1019,1598,2487,1179,52
1018,1598,2487,1182,53
1018,1599,2487,1184,52
1019,1599,2487,1181,53
1018,1597,2486,1180,53
1018,1598,2486,1181,53
1019,1598,2487,1182,52
1020,1598,2487,1181,51
