1421,3223,1152,1571,119
1421,3222,1154,1573,119
1420,3222,1153,1575,119
1423,3223,1152,1572,122
1422,3222,1152,1572,121
1422,3223,1154,1572,121
1421,3221,1151,1573,121
1422,3222,1151,1572,121
1419,3221,1153,1571,123
1423,3222,1153,1573,121
1423,3222,1153,1573,120
1420,3222,1153,1572,122
1422,3223,1154,1573,119
1421,3224,1153,1572,121
1422,3224,1153,1570,119
1421,3224,1153,1573,119
1421,3223,1152,1574,123
2577,1867,1456,1066,408
2574,1866,1458,1066,407
2578,1868,1456,1066,409
2573,1866,1453,1067,408
2577,1866,1459,1067,409
2575,1867,1452,1067,407
2576,1868,1454,1066,410
2573,1867,1455,1066,406
2579,1865,1456,1066,408
2573,1868,1455,1068,405
2576,1866,1457,1066,407
2578,1867,1456,1067,409
2578,1868,1458,1067,406
2576,1867,1456,1066,405
2577,1869,1454,1066,409
2577,1866,1456,1066,411
2575,1867,1455,1066,405
2578,1866,1456,1066,406
2574,1867,1456,1067,405
2574,1866,1454,1067,407
2575,1866,1455,1067,407
2577,1867,1456,1067,405
2574,1866,1456,1066,407
2574,1865,1456,1066,409
2575,1866,1456,1067,407
2575,1867,1455,1067,408
2575,1866,1455,1068,408
2575,1869,1455,1067,409
2575,1867,1453,1067,407
2578,1865,1456,1067,409
2575,1867,1456,1066,407
2575,1865,1455,1067,405
2574,1866,1455,1068,408
2576,1865,1456,1066,408
2576,1866,1457,1067,409
2575,1866,1456,1067,407
2577,1867,1455,1066,405
2577,1867,1454,1066,406
2007,584,1238,528,1006
2008,585,1237,527,1004
2007,584,1238,527,1004
2009,585,1239,528,1004
2008,584,1236,528,1005
2007,584,1238,527,1004
2008,585,1239,527,1003
2007,584,1237,527,1005
2008,585,1237,527,1004
2008,584,1238,527,1005
2149,2738,261,2343,3359
2149,2738,262,2344,3358
2149,2738,262,2345,3358
2149,2738,261,2343,3357
2148,2739,263,2346,3357
2149,2739,262,2342,3357
2150,2738,262,2344,3358
2150,2738,263,2345,3357
2151,2738,261,2345,3358
2149,2739,262,2345,3358
52,1578,1784,1205,381
51,1578,1782,1208,383
52,1578,1783,1205,382
52,1577,1782,1206,384
52,1578,1780,1205,379
51,1580,1784,1208,381
52,1577,1784,1206,383
52,1579,1784,1207,383
52,1577,1784,1207,381
51,1578,1784,1208,384
51,1577,1783,1205,382
52,1578,1784,1208,382
51,1579,1784,1205,382
52,1579,1783,1206,382
52,1578,1784,1207,381
52,1581,1784,1204,381
51,1581,1783,1207,381
52,1579,1783,1207,381
51,1580,1784,1204,382
51,1577,1782,1207,381
52,1578,1782,1209,381
51,1579,1784,1206,382
52,1578,1784,1206,381
52,1579,1782,1207,381
51,1577,1784,1206,382
52,1578,1783,1210,381
51,1579,1785,1207,381
52,1580,1784,1208,382
1259,1257,3176,2765,1499
1260,1258,3176,2762,1500
1258,1257,3174,2763,1501
1256,1258,3174,2763,1500
1261,1258,3176,2764,1499
1259,1256,3176,2763,1499
1258,1256,3174,2765,1500
1260,1257,3175,2762,1499
1257,1258,3175,2762,1499
1262,1258,3173,2763,1499
1260,1259,3175,2761,1502
1258,1256,3174,2765,1499
1261,1259,3176,2762,1500
1259,1258,3174,2765,1501
1259,1258,3173,2763,1500
1258,1258,3177,2765,1499
1259,1257,3174,2762,1498
1259,1257,3174,2763,1499
1260,1258,3172,2764,1500
1258,1257,3176,2763,1500
1000,407,455,2928,2034
1000,405,454,2929,2034
1000,405,454,2928,2034
999,407,454,2929,2034
1000,406,453,2929,2034
1000,405,454,2929,2034
999,405,453,2928,2035
998,406,453,2929,2034
1001,406,453,2928,2034
1000,405,454,2928,2034
1000,404,453,2930,2036
1001,407,453,2928,2035
999,406,453,2928,2035
1000,406,453,2928,2034
999,405,453,2928,2036
1000,404,455,2928,2035
1000,407,453,2928,2035
1000,406,452,2929,2035
999,406,453,2927,2034
999,406,453,2929,2034
1168,3123,1495,1999,1566
1169,3122,1494,2000,1568
1167,3123,1495,1999,1568
1169,3125,1494,1998,1568
1168,3122,1495,1997,1566
1169,3123,1495,2000,1567
1167,3123,1494,2000,1567
1170,3124,1494,2001,1566
