degree distribution (probability density function of the degree in logarithmic bins) 
7	0.357495
8	0.216127
9	0.118218
10	0.0904236
11	0.0508825
12.4261	0.0878056
14	0.0295597
15.3469	0.0303273
17.4688	0.0178318
19	0.00903075
20	0.00496879

degree distribution (degree-occurrences) 
7	0.277
8	0.186
9	0.113
10	0.096
11	0.06
12	0.066
13	0.049
14	0.043
15	0.032
16	0.017
17	0.017
18	0.015
19	0.018
20	0.011


--------------------------------------
community distribution (size-occurrences)
31	0.16
32	0.04
33	0.04
34	0.04
35	0.08
36	0.04
38	0.04
39	0.12
40	0.04
41	0.04
42	0.08
45	0.04
46	0.04
47	0.04
49	0.08
50	0.04
65	0.04


--------------------------------------
mixing parameter
0	0.13
0.0526316	0.004
0.0637001	0.029
0.0745088	0.066
0.0871212	0.104
0.100619	0.119
0.111789	0.135
0.125828	0.161
0.142857	0.215
0.153846	0.012
0.166667	0.014
0.181818	0.007
0.214286	0.001
0.222222	0.001
0.25	0.001
0.272727	0.001

--------------------------------------
