1	10 
2	15 
3	8 
4	11 
5	17 
6	20 
7	5 
8	8 
9	3 
10	23 
11	8 
12	25 
13	8 
14	9 
15	23 
16	16 
17	15 
18	22 
19	3 
20	14 
21	19 
22	13 
23	14 
24	17 
25	24 
26	21 
27	17 
28	13 
29	25 
30	5 
31	20 
32	19 
33	17 
34	3 
35	9 
36	8 
37	22 
38	18 
39	17 
40	24 
41	15 
42	17 
43	5 
44	3 
45	2 
46	4 
47	24 
48	11 
49	18 
50	19 
51	25 
52	5 
53	1 
54	2 
55	9 
56	12 
57	13 
58	8 
59	24 
60	12 
61	8 
62	13 
63	15 
64	10 
65	3 
66	9 
67	7 
68	2 
69	13 
70	20 
71	7 
72	11 
73	12 
74	15 
75	4 
76	11 
77	6 
78	22 
79	17 
80	10 
81	5 
82	9 
83	15 
84	21 
85	12 
86	24 
87	6 
88	1 
89	6 
90	15 
91	6 
92	9 
93	6 
94	7 
95	23 
96	9 
97	23 
98	9 
99	9 
100	17 
101	2 
102	9 
103	6 
104	16 
105	20 
106	13 
107	21 
108	18 
109	6 
110	20 
111	19 
112	18 
113	7 
114	6 
115	5 
116	22 
117	4 
118	7 
119	8 
120	12 
121	23 
122	25 
123	13 
124	1 
125	5 
126	25 
127	22 
128	4 
129	14 
130	18 
131	17 
132	16 
133	24 
134	6 
135	14 
136	9 
137	25 
138	13 
139	13 
140	6 
141	14 
142	17 
143	20 
144	6 
145	10 
146	10 
147	20 
148	8 
149	19 
150	4 
151	5 
152	17 
153	6 
154	6 
155	18 
156	20 
157	5 
158	4 
159	16 
160	12 
161	4 
162	16 
163	5 
164	19 
165	3 
166	16 
167	2 
168	22 
169	23 
170	10 
171	19 
172	15 
173	21 
174	3 
175	14 
176	15 
177	10 
178	18 
179	10 
180	20 
181	11 
182	25 
183	7 
184	20 
185	6 
186	3 
187	4 
188	22 
189	1 
190	16 
191	2 
192	6 
193	1 
194	12 
195	16 
196	15 
197	19 
198	9 
199	5 
200	10 
201	16 
202	13 
203	21 
204	22 
205	9 
206	21 
207	4 
208	25 
209	14 
210	10 
211	11 
212	13 
213	18 
214	14 
215	11 
216	6 
217	7 
218	4 
219	10 
220	24 
221	3 
222	7 
223	1 
224	18 
225	20 
226	11 
227	14 
228	13 
229	23 
230	22 
231	17 
232	20 
233	24 
234	13 
235	20 
236	10 
237	1 
238	7 
239	17 
240	3 
241	25 
242	5 
243	1 
244	4 
245	17 
246	22 
247	16 
248	2 
249	18 
250	10 
251	21 
252	15 
253	1 
254	16 
255	18 
256	15 
257	6 
258	25 
259	18 
260	16 
261	18 
262	11 
263	8 
264	10 
265	9 
266	23 
267	8 
268	14 
269	2 
270	25 
271	2 
272	6 
273	2 
274	17 
275	6 
276	12 
277	13 
278	19 
279	15 
280	10 
281	2 
282	10 
283	17 
284	22 
285	6 
286	5 
287	10 
288	9 
289	16 
290	17 
291	8 
292	25 
293	2 
294	21 
295	6 
296	15 
297	4 
298	16 
299	14 
300	15 
301	20 
302	21 
303	6 
304	14 
305	16 
306	25 
307	23 
308	10 
309	15 
310	15 
311	24 
312	7 
313	19 
314	16 
315	21 
316	21 
317	19 
318	9 
319	20 
320	4 
321	1 
322	21 
323	19 
324	17 
325	7 
326	7 
327	22 
328	7 
329	22 
330	20 
331	4 
332	9 
333	6 
334	16 
335	22 
336	6 
337	18 
338	4 
339	16 
340	3 
341	5 
342	18 
343	8 
344	19 
345	12 
346	9 
347	11 
348	21 
349	11 
350	25 
351	12 
352	21 
353	7 
354	5 
355	20 
356	9 
357	22 
358	9 
359	15 
360	9 
361	20 
362	9 
363	15 
364	4 
365	24 
366	23 
367	10 
368	25 
369	18 
370	22 
371	1 
372	19 
373	4 
374	23 
375	25 
376	22 
377	3 
378	9 
379	12 
380	11 
381	7 
382	17 
383	20 
384	8 
385	24 
386	6 
387	12 
388	21 
389	15 
390	2 
391	6 
392	8 
393	22 
394	16 
395	25 
396	4 
397	18 
398	23 
399	21 
400	13 
401	16 
402	23 
403	14 
404	22 
405	9 
406	19 
407	21 
408	15 
409	21 
410	8 
411	8 
412	2 
413	13 
414	24 
415	22 
416	11 
417	21 
418	12 
419	10 
420	6 
421	6 
422	13 
423	20 
424	19 
425	7 
426	18 
427	11 
428	23 
429	23 
430	24 
431	17 
432	1 
433	23 
434	17 
435	22 
436	13 
437	16 
438	20 
439	12 
440	13 
441	4 
442	4 
443	21 
444	24 
445	21 
446	5 
447	21 
448	10 
449	13 
450	1 
451	22 
452	8 
453	24 
454	9 
455	10 
456	23 
457	8 
458	24 
459	11 
460	13 
461	13 
462	11 
463	13 
464	2 
465	3 
466	18 
467	17 
468	8 
469	18 
470	3 
471	10 
472	22 
473	4 
474	25 
475	4 
476	23 
477	19 
478	19 
479	25 
480	17 
481	6 
482	17 
483	13 
484	13 
485	25 
486	24 
487	4 
488	13 
489	6 
490	11 
491	15 
492	10 
493	4 
494	22 
495	8 
496	6 
497	17 
498	25 
499	24 
500	17 
501	25 
502	4 
503	11 
504	6 
505	21 
506	22 
507	25 
508	7 
509	16 
510	22 
511	23 
512	24 
