1  7  4  2  6  
2  6  3  10  2  
3  2  5  5  8  
4  4  6  9  5  
5  5  1  1  2  
6  6  3  10  2  
7  8  7  10  5  
8  7  2  6  6  
9  3  8  1  4  
10  10  8  6  7  
11  8  7  7  8  
12  2  3  7  4  
13  8  4  3  7  
14  5  1  2  6  
15  8  7  10  7  
16  9  7  5  9  
17  6  6  9  5  
18  5  6  8  9  
19  2  3  5  4  
20  7  1  5  2  
21  7  3  2  2  
22  2  5  5  8  
23  5  5  5  8  
24  3  9  2  3  
25  5  5  6  8  
26  9  7  9  9  
27  7  9  8  9  
28  9  9  3  7  
29  5  9  6  6  
30  4  10  8  1  
31  10  3  2  7  
32  4  1  10  1  
33  5  2  5  3  
34  5  3  3  2  
35  3  10  1  10  
36  1  8  10  3  
37  1  1  8  1  
38  9  4  3  7  
39  9  5  3  7  
40  8  7  10  5  
41  2  3  7  4  
42  7  2  8  8  
43  6  3  10  2  
44  5  9  6  10  
45  2  3  7  4  
46  9  9  8  9  
47  5  1  5  3  
48  5  9  6  6  
49  10  4  3  7  
50  9  4  3  7  
51  7  1  4  2  
52  4  2  10  2  
53  10  10  6  7  
54  7  1  2  6  
55  5  9  6  8  
56  1  1  10  1  
57  6  1  10  2  
58  7  1  7  6  
59  10  3  2  7  
60  1  1  10  1  
61  4  10  3  2  
62  7  10  6  7  
63  9  7  4  9  
64  8  7  7  8  
65  8  5  5  8  
66  7  7  4  2  
67  3  10  3  1  
68  9  4  3  7  
69  4  9  2  3  
70  10  5  3  10  
71  6  10  2  7  
72  3  3  8  1  
73  2  5  5  8  
74  8  3  10  5  
75  10  3  2  7  
76  9  7  4  9  
77  6  1  2  6  
78  9  7  4  9  
79  8  10  8  2  
80  2  5  5  8  
81  3  8  1  4  
82  1  9  2  3  
83  3  9  2  3  
84  3  9  6  6  
85  3  10  8  8  
86  9  7  4  9  
87  5  2  8  3  
88  6  5  6  2  
89  5  8  8  9  
90  4  2  9  5  
91  6  2  7  10  
92  4  1  7  8  
93  4  4  3  9  
94  6  4  1  2  
95  9  4  7  7  
96  10  2  8  10  
97  7  1  9  7  
98  1  7  8  5  
99  3  9  3  3  
100  6  5  6  8  
101  6  8  3  5  
102  2  2  2  10  
103  10  3  2  7  
104  5  2  4  5  
105  5  9  2  3  
106  10  6  9  7  
107  5  1  5  3  
108  6  10  6  7  
109  3  10  8  1  
110  2  3  7  4  
111  10  10  4  1  
112  2  5  5  8  
113  7  7  2  6  
114  2  9  8  10  
115  10  6  6  10  
116  9  4  3  7  
117  2  3  7  4  
118  10  5  9  7  
119  9  7  4  9  
120  1  4  1  6  
121  9  4  3  9  
122  3  10  8  1  
123  2  7  5  8  
124  10  5  2  6  
125  1  1  10  1  
126  1  7  10  2  
127  2  2  6  6  
128  3  9  2  3  
129  5  9  6  1  
130  7  5  1  6  
131  6  2  6  9  
132  2  3  4  4  
133  7  1  6  2  
134  8  6  5  9  
135  5  9  8  9  
136  4  2  9  5  
137  3  1  8  1  
138  1  8  3  5  
139  9  4  6  9  
140  4  4  3  2  
141  2  5  3  3  
142  6  5  5  8  
143  7  4  1  6  
144  7  4  1  6  
145  9  7  8  9  
146  4  4  3  2  
147  9  2  9  5  
148  3  8  3  4  
149  4  3  7  9  
150  3  1  4  6  
151  3  4  5  3  
152  3  8  8  6  
153  3  8  1  2  
154  3  8  1  4  
155  1  8  1  5  
156  5  9  6  6  
157  3  1  1  4  
158  9  7  7  4  
159  8  7  7  8  
160  8  7  9  8  
161  1  8  1  5  
162  8  7  7  8  
163  6  6  10  5  
164  5  6  10  6  
165  3  8  1  4  
166  10  6  9  10  
167  7  1  2  6  
168  5  2  5  3  
169  8  7  7  8  
170  4  2  9  3  
171  1  10  8  1  
172  1  1  1  1  
173  10  3  2  4  
174  8  5  10  9  
175  1  8  1  5  
176  3  9  2  3  
177  10  5  9  1  
178  5  9  8  9  
179  6  3  7  2  
180  3  1  4  1  
181  10  6  9  10  
182  2  8  5  8  
183  9  5  3  3  
184  2  5  7  8  
185  7  3  2  6  
186  1  3  10  7  
187  6  3  10  4  
188  3  5  8  1  
189  4  4  9  2  
190  10  3  2  7  
191  8  7  10  5  
192  10  3  2  7  
193  5  2  10  3  
194  2  5  5  4  
195  2  5  5  8  
196  8  7  10  5  
197  4  4  3  8  
198  5  2  5  3  
199  6  3  10  2  
200  8  7  7  1  
201  9  1  4  2  
202  9  5  9  1  
203  9  4  3  10  
204  3  10  8  1  
205  10  3  1  7  
206  6  3  10  2  
207  6  2  6  8  
208  8  9  5  9  
209  7  4  1  6  
210  8  6  5  9  
211  10  6  8  10  
212  6  9  7  4  
213  10  4  6  7  
214  9  7  4  6  
215  6  7  7  5  
216  3  10  6  1  
217  3  3  2  8  
218  2  3  7  4  
219  1  1  5  1  
220  10  2  8  10  
221  4  2  9  5  
222  1  8  1  4  
223  7  1  6  2  
224  7  1  4  2  
225  7  1  2  6  
226  6  5  6  8  
227  7  4  7  6  
228  10  1  10  1  
229  6  10  6  7  
230  10  1  8  10  
231  10  10  10  8  
232  7  4  2  2  
233  5  2  5  3  
234  2  3  7  10  
235  5  9  5  3  
236  8  7  7  8  
237  6  8  1  5  
238  6  3  6  8  
239  3  10  8  1  
240  9  7  4  9  
241  7  4  1  6  
242  7  4  1  6  
243  6  5  6  4  
244  6  10  6  6  
245  9  7  4  9  
246  1  1  10  6  
247  1  10  8  1  
248  6  10  9  9  
249  9  6  6  3  
250  8  2  7  8  
251  6  10  6  7  
252  9  7  10  5  
253  5  2  8  5  
254  1  10  10  8  
255  3  1  3  10  
256  8  7  10  7  
257  6  3  10  2  
258  7  1  2  6  
259  3  9  2  3  
260  2  3  8  1  
261  4  7  9  5  
262  2  5  5  8  
263  1  8  1  4  
264  9  7  7  8  
265  2  5  5  3  
266  7  4  1  6  
267  6  3  10  2  
268  8  3  10  5  
269  2  8  1  4  
270  7  1  2  5  
271  5  9  8  9  
272  8  5  10  5  
273  2  3  7  4  
274  5  9  8  9  
275  10  3  2  7  
276  7  10  5  8  
277  5  9  6  6  
278  6  8  6  1  
279  7  1  2  6  
280  6  3  10  2  
281  4  7  10  5  
282  3  4  7  2  
283  5  2  5  2  
284  7  1  4  2  
285  9  7  4  9  
286  10  2  5  10  
287  4  2  9  5  
288  7  8  4  2  
289  9  7  8  9  
290  3  1  4  2  
291  1  4  10  1  
292  7  1  4  2  
293  7  1  2  6  
294  3  8  1  4  
295  5  9  4  6  
296  10  6  9  7  
297  4  8  10  4  
298  9  4  3  7  
299  9  8  4  4  
300  7  4  4  2  
301  9  1  3  7  
302  9  4  3  7  
303  5  2  5  3  
304  6  3  2  2  
305  4  4  3  1  
306  2  5  5  8  
307  6  10  4  7  
308  1  4  5  6  
309  6  5  6  8  
310  3  10  8  1  
311  5  2  5  7  
312  1  1  10  1  
313  3  5  6  8  
314  10  3  2  7  
315  8  7  10  10  
316  4  2  5  3  
317  6  5  10  8  
318  8  7  7  4  
319  7  1  7  4  
320  9  7  4  9  
321  4  2  9  5  
322  2  9  8  9  
323  8  7  7  8  
324  9  4  4  7  
325  10  8  2  7  
326  9  7  4  7  
327  5  5  9  1  
328  3  5  10  4  
329  9  8  1  1  
330  4  3  3  2  
331  5  1  6  6  
332  6  2  5  5  
333  3  10  4  1  
334  6  3  10  2  
335  5  9  6  6  
336  9  5  2  1  
337  2  3  7  4  
338  3  4  1  5  
339  1  1  10  1  
340  7  1  2  6  
341  5  1  7  3  
342  1  2  3  2  
343  3  7  10  5  
344  8  6  5  3  
345  5  2  5  3  
346  9  6  9  6  
347  9  9  6  8  
348  7  1  4  5  
349  10  7  4  9  
350  1  1  10  1  
351  5  2  5  9  
352  1  8  1  5  
353  8  6  5  6  
354  8  7  7  8  
355  9  7  4  9  
356  3  1  8  1  
357  10  6  9  10  
358  4  4  3  2  
359  6  5  6  8  
360  10  2  8  10  
361  2  3  7  4  
362  4  5  3  2  
363  5  9  6  6  
364  3  5  5  8  
365  5  4  3  2  
366  5  8  6  6  
367  5  2  6  6  
368  4  4  3  2  
369  8  8  1  4  
370  2  5  5  8  
371  4  4  2  2  
372  6  5  6  8  
373  9  10  8  7  
374  4  4  3  2  
375  8  1  4  1  
376  1  1  10  1  
377  3  10  8  1  
378  10  3  2  7  
379  9  7  4  9  
380  3  6  5  9  
381  7  1  2  6  
382  3  8  1  4  
383  5  3  4  2  
384  3  8  1  7  
385  10  6  8  9  
386  3  2  8  1  
387  2  5  5  8  
388  3  8  10  2  
389  10  8  8  10  
390  9  6  9  10  
391  7  3  2  6  
392  9  2  8  10  
393  4  6  3  2  
394  7  1  10  10  
395  5  2  8  10  
396  6  3  10  2  
397  3  6  10  1  
398  10  3  2  7  
399  7  1  2  3  
400  5  9  7  6  
401  6  3  10  2  
402  3  8  10  4  
403  10  3  1  7  
404  10  4  7  2  
405  9  7  4  9  
406  8  2  5  3  
407  10  2  8  10  
408  9  4  4  5  
409  9  6  5  9  
410  6  5  6  8  
411  5  9  8  9  
412  10  9  6  6  
413  5  9  6  6  
414  3  10  8  1  
415  8  7  7  8  
416  6  10  6  7  
417  8  7  7  3  
418  3  9  7  8  
419  5  9  8  9  
420  3  9  2  6  
421  1  1  10  1  
422  2  5  9  8  
423  3  9  3  3  
424  8  1  2  6  
425  8  7  10  9  
426  7  5  2  6  
427  10  6  9  10  
428  9  6  9  5  
429  5  2  5  3  
430  3  8  1  5  
431  4  2  9  5  
432  7  1  10  6  
433  3  10  8  1  
434  1  1  10  1  
435  5  9  8  9  
436  6  3  10  6  
437  7  4  4  6  
438  7  5  6  8  
439  3  10  8  1  
440  5  10  8  1  
441  7  4  1  6  
442  5  1  2  8  
443  8  2  5  9  
444  5  9  10  9  
445  7  1  2  8  
446  5  7  4  9  
447  5  2  6  3  
448  6  3  10  2  
449  4  2  9  8  
450  6  5  10  8  
451  10  5  6  8  
452  5  1  10  1  
453  2  5  5  8  
454  9  9  6  8  
455  9  4  2  2  
456  1  1  10  1  
457  9  4  3  7  
458  10  9  9  10  
459  9  7  4  9  
460  3  8  1  4  
461  7  4  1  6  
462  4  2  10  5  
463  7  1  2  6  
464  3  10  8  1  
465  10  5  8  10  
466  9  4  3  7  
467  7  1  2  6  
468  5  3  8  9  
469  2  6  5  9  
470  4  4  3  2  
471  3  10  8  1  
472  9  4  3  7  
473  9  7  4  9  
474  10  4  3  1  
475  3  9  2  3  
476  9  7  4  9  
477  1  1  10  1  
478  8  7  10  5  
479  5  9  8  6  
480  2  7  7  7  
481  8  6  1  8  
482  7  9  2  3  
483  7  1  2  6  
484  10  2  8  10  
485  6  9  6  8  
486  2  5  5  8  
487  2  3  7  4  
488  9  10  4  5  
489  5  2  5  3  
490  1  10  10  1  
491  3  9  2  3  
492  6  1  10  5  
493  7  4  1  6  
494  3  8  1  4  
495  7  1  4  4  
496  8  7  10  5  
497  8  7  6  7  
498  5  1  4  2  
499  3  10  8  1  
500  4  4  3  3  
501  7  1  2  6  
502  5  10  5  3  
503  2  5  5  8  
504  8  7  5  1  
505  7  2  2  6  
506  6  9  8  9  
507  2  10  5  8  
508  10  1  9  10  
509  10  7  8  9  
510  10  2  8  10  
511  10  6  9  10  
512  3  10  8  9  
513  7  1  2  6  
514  6  3  7  4  
515  3  8  1  4  
516  9  7  1  9  
517  9  1  4  9  
518  10  4  4  5  
519  10  2  8  10  
520  5  2  5  3  
521  8  7  7  8  
522  8  6  7  8  
523  10  2  8  10  
524  7  4  1  6  
525  1  1  10  1  
526  10  6  5  10  
527  3  8  1  4  
528  5  4  1  5  
529  3  10  8  1  
530  10  6  9  10  
531  7  1  2  6  
532  4  4  3  2  
533  3  5  5  9  
534  3  10  1  1  
535  3  8  1  4  
536  6  4  3  1  
537  6  10  6  7  
538  4  2  9  5  
539  9  4  3  8  
540  1  6  10  1  
541  8  7  3  5  
542  9  5  9  1  
543  3  8  1  4  
544  2  5  1  5  
545  10  3  3  7  
546  10  2  5  4  
547  1  1  10  1  
548  9  4  3  7  
549  2  5  10  8  
550  8  7  7  8  
551  10  6  8  2  
552  1  7  7  8  
553  5  4  5  3  
554  2  3  5  7  
555  8  7  10  5  
556  7  1  2  6  
557  7  1  4  2  
558  8  7  5  9  
559  5  8  1  1  
560  7  1  2  6  
561  6  3  10  4  
562  8  2  3  3  
563  5  3  10  2  
564  3  1  6  1  
565  9  10  8  1  
566  3  6  1  4  
567  9  5  9  1  
568  7  10  4  9  
569  8  7  7  4  
570  1  4  3  7  
571  9  5  9  1  
572  8  10  10  5  
573  10  3  3  10  
574  8  7  3  5  
575  8  7  10  5  
576  10  8  2  7  
577  6  10  6  7  
578  9  7  4  8  
579  10  2  10  10  
580  6  5  1  8  
581  1  1  10  5  
582  7  10  1  3  
583  2  5  5  8  
584  9  5  9  1  
585  3  9  2  3  
586  10  6  9  10  
587  6  7  10  9  
588  6  3  10  2  
589  8  6  5  9  
590  2  3  7  4  
591  10  6  9  10  
592  9  4  3  7  
593  3  7  2  7  
594  3  10  8  5  
595  2  5  5  8  
596  1  8  1  5  
597  7  1  4  2  
598  4  2  1  5  
599  7  1  4  2  
600  5  2  5  3  
601  2  5  4  8  
602  3  10  8  1  
603  2  9  8  4  
604  6  5  8  8  
605  8  7  5  8  
606  8  7  10  10  
607  3  9  2  3  
608  6  9  6  8  
609  1  1  10  1  
610  3  9  6  3  
611  6  10  6  7  
612  6  5  6  7  
613  6  1  6  7  
614  10  2  8  10  
615  7  7  4  2  
616  7  1  2  6  
617  5  2  5  3  
618  5  9  6  6  
619  8  2  10  1  
620  2  9  4  3  
621  3  9  1  4  
622  5  9  6  6  
623  9  5  9  1  
624  10  2  2  2  
625  4  4  3  4  
626  3  8  8  3  
627  3  10  8  9  
628  8  6  10  3  
629  3  3  10  2  
630  10  2  8  10  
631  5  9  2  9  
632  9  7  9  1  
633  2  3  7  4  
634  10  3  2  5  
635  8  6  5  9  
636  3  9  2  5  
637  10  3  2  9  
638  8  1  10  1  
639  3  3  2  4  
640  9  10  8  1  
641  8  5  10  5  
642  6  3  10  2  
643  9  7  4  9  
644  5  2  5  3  
645  6  3  10  2  
646  10  10  2  7  
647  9  4  3  7  
648  1  1  10  1  
649  7  4  1  6  
650  3  10  3  1  
651  4  3  2  7  
652  10  3  2  7  
653  1  7  7  8  
654  5  2  5  3  
655  1  5  6  1  
656  9  5  9  1  
657  9  4  3  7  
658  3  2  1  4  
659  5  9  8  9  
660  7  2  5  2  
661  10  7  4  9  
662  6  10  6  7  
663  2  3  10  4  
664  10  3  6  7  
665  7  3  7  5  
666  9  7  4  9  
667  8  6  5  10  
668  10  2  8  10  
669  10  9  2  3  
670  5  9  8  9  
671  2  3  7  4  
672  9  4  3  7  
673  10  3  2  7  
674  5  9  8  6  
675  3  10  8  1  
676  10  8  3  7  
677  3  10  8  1  
678  7  2  10  3  
679  1  1  10  1  
680  1  7  1  5  
681  9  5  9  5  
682  2  5  5  8  
683  5  2  5  3  
684  10  9  6  10  
685  3  6  1  4  
686  1  1  10  1  
687  8  7  10  5  
688  1  8  1  5  
689  7  4  1  6  
690  4  4  3  2  
691  5  2  5  3  
692  5  5  2  9  
693  5  2  5  3  
694  5  9  2  9  
695  9  3  2  3  
696  10  2  8  2  
697  1  6  1  5  
698  8  1  7  8  
699  1  1  10  1  
700  10  7  10  5  
701  1  8  1  5  
702  9  4  6  7  
703  2  5  5  8  
704  3  9  2  3  
705  9  8  1  9  
706  3  10  8  1  
707  10  3  2  7  
708  7  6  1  3  
709  3  10  8  9  
710  10  2  8  10  
711  3  7  2  3  
712  1  10  3  1  
713  7  1  2  3  
714  2  5  5  8  
715  6  3  10  2  
716  6  10  1  7  
717  10  2  6  2  
718  3  10  8  5  
719  6  9  6  1  
720  3  9  10  3  
721  9  4  3  7  
722  4  4  3  2  
723  10  6  9  10  
724  8  7  6  5  
725  8  6  5  9  
726  10  2  8  10  
727  3  3  7  8  
728  3  10  8  1  
729  7  10  6  7  
730  3  8  8  1  
731  1  6  9  8  
732  4  3  4  7  
733  3  10  2  1  
734  8  6  5  9  
735  3  10  1  4  
736  5  9  3  6  
737  9  7  4  9  
738  5  2  5  3  
739  3  10  8  9  
740  10  6  9  10  
741  9  5  4  9  
742  9  5  9  1  
743  4  2  9  5  
744  4  4  9  2  
745  5  9  3  6  
746  1  8  1  5  
747  3  8  9  4  
748  2  2  8  10  
749  10  2  8  5  
750  6  3  10  2  
751  8  6  5  9  
752  5  5  5  3  
753  7  6  9  10  
754  2  9  5  7  
755  10  10  6  1  
756  4  1  5  6  
757  5  9  8  9  
758  3  9  8  1  
759  3  8  1  4  
760  4  1  3  6  
