1	14
1	16
1	23
1	26
2	5
2	9
2	25
2	29
3	11
3	24
3	25
3	28
4	9
4	16
4	17
4	23
5	2
5	23
5	24
5	25
6	21
6	27
6	28
6	30
7	26
7	29
7	31
7	32
8	25
8	27
8	28
8	30
9	2
9	4
9	24
9	25
10	16
10	17
10	23
11	3
11	13
11	24
11	25
12	15
12	27
12	28
12	30
13	11
13	26
13	29
13	31
13	32
14	1
14	19
14	29
14	31
14	32
15	12
15	21
15	22
15	28
15	30
16	1
16	4
16	10
16	17
16	23
17	4
17	10
17	16
17	23
18	20
18	29
18	30
18	31
18	32
19	14
19	20
19	26
19	31
19	32
20	18
20	19
20	26
20	29
20	31
20	32
21	6
21	15
21	22
21	27
21	28
21	30
22	15
22	21
22	27
22	28
22	30
22	32
23	1
23	4
23	5
23	10
23	16
23	17
24	3
24	5
24	9
24	11
24	25
24	27
25	2
25	3
25	5
25	8
25	9
25	11
25	24
26	1
26	7
26	13
26	19
26	20
26	29
26	31
26	32
27	6
27	8
27	12
27	21
27	22
27	24
27	28
27	30
28	3
28	6
28	8
28	12
28	15
28	21
28	22
28	27
28	30
29	2
29	7
29	13
29	14
29	18
29	20
29	26
29	31
29	32
30	6
30	8
30	12
30	15
30	18
30	21
30	22
30	27
30	28
31	7
31	13
31	14
31	18
31	19
31	20
31	26
31	29
31	32
32	7
32	13
32	14
32	18
32	19
32	20
32	22
32	26
32	29
32	31
