1  7  8  2  8  
2  9  5  5  3  
3  7  9  3  6  
4  10  3  2  10  
5  5  6  4  6  
6  1  4  2  9  
7  8  9  2  5  
8  9  3  10  2  
9  8  9  8  5  
10  1  3  8  3  
11  10  4  9  9  
12  10  2  2  3  
13  5  6  4  6  
14  7  9  3  6  
15  10  2  2  2  
16  5  6  4  6  
17  5  6  4  6  
18  9  5  5  3  
19  3  5  5  3  
20  2  7  5  1  
21  1  4  7  3  
22  9  9  3  7  
23  8  9  3  7  
24  1  10  7  4  
25  4  1  6  8  
26  9  9  3  7  
27  2  6  3  6  
28  10  2  2  5  
29  2  9  1  2  
30  5  6  4  6  
31  1  3  8  3  
32  3  8  1  1  
33  4  1  6  8  
34  4  6  1  9  
35  5  6  4  1  
36  2  10  9  4  
37  9  9  6  7  
38  7  10  9  9  
39  8  9  8  8  
40  10  2  2  2  
41  10  2  2  2  
42  2  10  9  4  
43  2  7  5  1  
44  4  9  3  6  
45  9  5  1  3  
46  8  3  3  7  
47  9  9  3  1  
48  10  3  5  10  
49  8  5  10  6  
50  7  5  3  6  
51  3  1  1  1  
52  9  3  10  2  
53  10  5  2  2  
54  1  4  7  5  
55  1  4  7  5  
56  1  4  7  5  
57  9  5  5  3  
58  4  6  1  10  
59  1  4  10  9  
60  2  7  5  1  
61  2  7  5  1  
62  5  6  4  6  
63  8  2  3  7  
64  2  10  9  1  
65  4  6  1  10  
66  8  10  8  5  
67  9  5  5  3  
68  2  8  1  2  
69  8  5  10  6  
70  2  6  4  6  
71  2  8  8  2  
72  7  8  9  1  
73  7  9  3  6  
74  10  2  2  2  
75  9  9  6  7  
76  5  1  4  4  
77  8  5  10  6  
78  3  7  8  7  
79  1  4  2  9  
80  3  8  1  1  
81  7  9  3  6  
82  9  3  1  2  
83  5  2  2  5  
84  9  2  2  3  
85  4  5  7  8  
86  5  6  6  10  
87  7  10  9  9  
88  4  5  7  1  
89  4  6  1  10  
90  5  1  4  4  
91  3  7  8  7  
92  9  5  5  3  
93  8  2  3  7  
94  8  9  8  5  
95  1  4  2  9  
96  5  6  6  10  
97  7  10  9  9  
98  10  4  9  9  
99  7  9  3  6  
100  7  9  3  6  
101  4  1  1  10  
102  5  6  6  10  
103  7  9  3  6  
104  5  6  6  10  
105  2  10  10  4  
106  1  10  7  4  
107  4  6  1  10  
108  7  10  5  7  
109  7  10  3  6  
110  7  10  5  7  
111  1  4  7  5  
112  2  10  9  4  
113  8  9  8  5  
114  10  3  5  7  
115  7  8  9  1  
116  3  6  8  7  
117  3  7  8  7  
118  2  9  1  2  
119  2  10  9  4  
120  1  7  7  4  
121  2  9  1  2  
122  2  9  1  2  
123  7  6  5  7  
124  10  9  2  2  
125  7  10  9  9  
126  1  4  7  5  
127  1  3  8  3  
128  10  7  10  10  
129  8  2  3  7  
130  4  1  6  8  
131  4  6  1  10  
132  1  4  7  5  
133  1  3  8  3  
134  5  7  10  10  
135  1  3  8  3  
136  8  2  3  7  
137  5  4  6  10  
138  7  8  9  1  
139  3  7  8  5  
140  5  6  6  10  
141  5  7  10  10  
142  7  8  9  1  
143  1  4  7  5  
144  1  4  7  5  
145  4  6  1  10  
146  7  9  3  6  
147  5  7  10  10  
148  1  10  7  4  
149  4  5  7  1  
150  7  10  5  7  
151  7  10  9  9  
152  5  2  7  7  
153  7  9  3  6  
154  8  9  8  2  
155  2  10  9  4  
156  7  10  3  9  
157  1  4  2  9  
158  2  7  5  1  
159  1  4  7  5  
160  8  9  8  5  
161  10  2  2  2  
162  1  9  7  5  
163  9  9  3  7  
164  10  2  4  2  
165  9  5  5  3  
166  4  1  6  8  
167  9  3  10  2  
168  7  9  3  6  
169  4  6  1  10  
170  7  10  9  9  
171  1  6  6  10  
172  2  7  9  4  
173  1  4  2  9  
174  9  5  5  3  
175  7  8  9  1  
176  1  10  7  4  
177  1  3  8  3  
178  2  6  3  6  
179  1  3  2  3  
180  5  7  10  10  
181  1  4  2  9  
182  1  4  5  5  
183  4  5  7  1  
184  1  4  7  1  
185  7  8  9  1  
186  4  5  7  1  
187  7  9  3  6  
188  1  10  7  4  
189  5  1  4  4  
190  5  1  4  4  
191  8  2  3  7  
192  9  3  10  2  
193  9  3  10  9  
194  4  5  7  1  
195  1  3  8  8  
196  8  9  3  7  
197  2  7  5  1  
198  9  3  3  7  
199  2  1  3  6  
200  3  8  1  1  
201  10  3  5  10  
202  9  2  2  3  
203  3  7  8  7  
204  1  9  8  3  
205  8  5  10  6  
206  5  8  1  1  
207  9  2  7  3  
208  4  1  6  8  
209  2  7  8  1  
210  7  9  1  2  
211  1  6  6  10  
212  1  10  7  4  
213  9  2  1  3  
214  4  6  1  10  
215  2  10  9  4  
216  5  7  10  10  
217  8  2  3  7  
218  5  1  4  4  
219  2  7  5  1  
220  7  8  9  2  
221  1  3  8  3  
222  1  4  7  5  
223  1  6  3  6  
224  5  4  4  3  
225  1  10  7  4  
226  5  6  4  6  
227  1  10  7  4  
228  9  5  5  3  
229  5  1  6  8  
230  1  4  6  5  
231  5  6  6  10  
232  3  8  1  1  
233  2  10  8  4  
234  1  4  7  5  
235  9  9  3  7  
236  1  4  7  5  
237  7  9  3  6  
238  5  7  2  10  
239  1  3  8  3  
240  2  10  9  2  
241  4  6  1  10  
242  8  9  8  5  
243  7  9  3  6  
244  8  9  8  5  
245  10  4  9  9  
246  7  8  9  1  
247  7  8  9  1  
248  1  4  2  10  
249  2  10  9  4  
250  1  3  8  3  
251  7  10  9  9  
252  1  3  8  3  
253  5  7  6  10  
254  1  5  7  1  
255  5  6  6  10  
256  5  6  6  10  
257  2  9  1  2  
258  9  2  2  3  
259  2  10  9  4  
260  4  6  1  10  
261  1  4  2  9  
262  8  5  10  10  
263  4  1  6  8  
264  10  4  9  9  
265  10  3  5  10  
266  5  1  4  4  
267  7  9  3  6  
268  5  1  4  4  
269  4  6  1  10  
270  5  4  7  5  
271  3  5  7  1  
272  9  3  10  2  
273  5  7  10  10  
274  1  4  2  9  
275  5  1  4  4  
276  2  9  2  2  
277  1  4  2  5  
278  10  4  9  6  
279  7  9  3  6  
280  10  4  9  9  
281  3  7  5  7  
282  5  1  4  4  
283  3  7  8  7  
284  1  3  8  6  
285  7  9  3  6  
286  7  6  3  6  
287  7  8  9  1  
288  7  6  6  10  
289  4  5  7  1  
290  2  6  3  6  
291  8  2  10  7  
292  10  3  5  10  
293  1  3  7  4  
294  9  5  5  3  
295  9  9  3  7  
296  2  9  1  10  
297  3  8  1  1  
298  8  9  8  5  
299  3  7  8  7  
300  2  10  9  4  
301  7  8  9  1  
302  3  4  7  5  
303  1  10  7  4  
304  4  4  7  5  
305  2  9  1  2  
306  9  9  3  7  
307  6  6  6  10  
308  4  1  6  8  
309  5  1  4  4  
