1	101
1	209
1	216
1	222
1	268
1	287
1	372
1	542
1	595
1	661
1	666
1	714
1	821
1	856
1	881
1	898
1	908
1	918
1	922
2	5
2	164
2	183
2	297
2	306
2	337
2	360
2	378
2	387
2	450
2	559
2	569
2	715
2	751
2	788
2	884
2	915
2	927
2	986
3	13
3	47
3	100
3	191
3	235
3	371
3	435
3	452
3	591
3	668
3	670
3	725
3	734
3	736
3	773
3	780
3	841
3	977
3	980
4	20
4	389
4	441
4	446
4	538
4	554
4	575
4	610
4	673
4	675
4	679
4	730
4	755
4	776
4	782
4	789
4	907
4	988
4	1000
5	2
5	8
5	138
5	157
5	350
5	500
5	681
5	705
5	715
5	758
5	788
5	797
5	837
5	915
5	920
5	963
5	969
5	984
5	986
6	60
6	176
6	251
6	294
6	340
6	363
6	379
6	415
6	458
6	606
6	748
6	793
6	801
6	857
6	864
6	865
6	943
6	960
6	995
7	25
7	118
7	139
7	267
7	301
7	502
7	528
7	659
7	669
7	692
7	698
7	767
7	800
7	812
7	847
7	876
7	937
7	945
7	951
8	5
8	327
8	358
8	360
8	378
8	500
8	515
8	577
8	618
8	691
8	700
8	788
8	817
8	838
8	963
8	969
8	974
8	976
8	984
9	97
9	98
9	274
9	295
9	329
9	429
9	439
9	454
9	586
9	620
9	643
9	689
9	711
9	811
9	835
9	863
9	912
9	950
9	998
10	11
10	290
10	292
10	307
10	330
10	331
10	335
10	358
10	380
10	389
10	584
10	585
10	673
10	710
10	739
10	829
10	830
10	854
10	907
11	10
11	29
11	166
11	192
11	227
11	239
11	254
11	389
11	408
11	558
11	570
11	637
11	728
11	815
11	819
11	853
11	859
11	916
11	990
12	26
12	151
12	231
12	291
12	318
12	457
12	673
12	710
12	730
12	755
12	760
12	789
12	829
12	831
12	875
12	914
12	924
12	928
12	988
13	3
13	221
13	250
13	371
13	423
13	487
13	502
13	526
13	557
13	597
13	670
13	725
13	753
13	791
13	804
13	828
13	870
13	972
13	987
14	74
14	101
14	136
14	148
14	197
14	207
14	220
14	287
14	411
14	463
14	505
14	599
14	681
14	779
14	856
14	908
14	918
14	923
14	983
15	19
15	62
15	80
15	90
15	187
15	190
15	231
15	389
15	399
15	673
15	755
15	760
15	776
15	782
15	789
15	850
15	919
15	924
15	928
16	201
16	262
16	281
16	350
16	437
16	571
16	572
16	629
16	635
16	642
16	671
16	699
16	735
16	765
16	840
16	879
16	935
16	966
16	971
17	48
17	157
17	245
17	327
17	337
17	436
17	440
17	519
17	577
17	651
17	691
17	705
17	716
17	751
17	838
17	884
17	920
17	982
17	986
18	136
18	138
18	148
18	308
18	372
18	421
18	460
18	471
18	495
18	506
18	693
18	754
18	851
18	881
18	898
18	908
18	918
18	925
18	983
19	15
19	136
19	203
19	207
19	226
19	303
19	308
19	497
19	505
19	661
19	730
19	774
19	839
19	856
19	908
19	918
19	923
19	925
19	983
20	4
20	104
20	280
20	330
20	331
20	380
20	407
20	441
20	579
20	594
20	710
20	755
20	764
20	816
20	875
20	902
20	919
20	980
20	1000
21	44
21	117
21	162
21	184
21	193
21	321
21	334
21	348
21	432
21	527
21	712
21	722
21	784
21	800
21	876
21	945
21	948
21	954
21	959
22	69
22	168
22	221
22	253
22	378
22	449
22	461
22	469
22	496
22	632
22	668
22	725
22	753
22	773
22	885
22	921
22	946
22	980
22	981
23	140
23	145
23	262
23	328
23	478
23	531
23	589
23	691
23	720
23	806
23	843
23	879
23	901
23	933
23	938
23	971
23	982
23	983
23	994
24	36
24	110
24	135
24	150
24	175
24	461
24	469
24	491
24	668
24	725
24	736
24	760
24	791
24	841
24	885
24	887
24	946
24	972
24	985
25	7
25	73
25	190
25	267
25	386
25	558
25	638
25	639
25	669
25	682
25	692
25	701
25	741
25	767
25	800
25	823
25	891
25	954
25	959
26	12
26	80
26	112
26	224
26	280
26	284
26	292
26	511
26	538
26	547
26	710
26	730
26	739
