1	4 
2	27 
3	26 
4	8 
5	20 
6	13 
7	28 
8	20 
9	16 
10	22 
11	10 
12	2 
13	22 
14	7 
15	24 
16	17 
17	22 
18	1 
19	5 
20	14 
21	21 
22	2 
23	16 
24	15 
25	3 
26	3 
27	1 
28	26 
29	16 
30	12 
31	16 
32	24 
33	4 
34	5 
35	9 
36	24 
37	14 
38	27 
39	25 
40	16 
41	19 
42	3 
43	10 
44	26 
45	7 
46	3 
47	14 
48	20 
49	17 
50	16 
51	21 
52	2 
53	7 
54	13 
55	6 
56	18 
57	12 
58	1 
59	25 
60	12 
61	1 
62	23 
63	23 
64	29 
65	14 
66	15 
67	19 
68	19 
69	16 
70	6 
71	10 
72	21 
73	10 
74	6 
75	27 
76	10 
77	15 
78	10 
79	25 
80	21 
81	24 
82	15 
83	1 
84	15 
85	20 
86	15 
87	28 
88	25 
89	12 
90	15 
91	13 
92	25 
93	10 
94	16 
95	27 
96	13 
97	2 
98	18 
99	28 
100	13 
101	24 
102	27 
103	27 
104	16 
105	19 
106	18 
107	15 
108	17 
109	3 
110	29 
111	28 
112	23 
113	22 
114	4 
115	4 
116	25 
117	22 
118	3 
119	15 
120	4 
121	26 
122	20 
123	28 
124	2 
125	2 
126	27 
127	12 
128	21 
129	27 
130	3 
131	2 
132	29 
133	12 
134	23 
135	15 
136	25 
137	19 
138	8 
139	11 
140	2 
141	9 
142	14 
143	6 
144	28 
145	16 
146	5 
147	10 
148	28 
149	7 
150	12 
151	7 
152	18 
153	3 
154	2 
155	24 
156	10 
157	5 
158	18 
159	7 
160	4 
161	11 
162	15 
163	12 
164	9 
165	21 
166	28 
167	4 
168	28 
169	28 
170	6 
171	18 
172	23 
173	29 
174	7 
175	16 
176	2 
177	23 
178	15 
179	5 
180	25 
181	25 
182	28 
183	4 
184	1 
185	11 
186	26 
187	10 
188	3 
189	24 
190	26 
191	10 
192	22 
193	17 
194	1 
195	12 
196	13 
197	9 
198	12 
199	24 
200	12 
201	12 
202	24 
203	29 
204	5 
205	20 
206	5 
207	14 
208	13 
209	18 
210	8 
211	21 
212	29 
213	4 
214	21 
215	25 
216	12 
217	12 
218	27 
219	15 
220	8 
221	12 
222	11 
223	19 
224	9 
225	18 
226	19 
227	12 
228	23 
229	23 
230	23 
231	19 
232	12 
233	28 
234	16 
235	10 
236	15 
237	13 
238	14 
239	28 
240	23 
241	1 
242	29 
243	2 
244	21 
245	3 
246	25 
247	19 
248	25 
249	19 
250	11 
251	3 
252	27 
253	18 
254	27 
255	23 
256	21 
257	29 
258	11 
259	26 
260	14 
261	13 
262	4 
263	21 
264	24 
265	24 
266	6 
267	9 
268	22 
269	12 
270	15 
271	5 
272	26 
273	12 
274	18 
275	12 
276	10 
277	3 
278	28 
279	6 
280	28 
281	15 
282	25 
283	12 
284	16 
285	21 
286	19 
287	25 
288	24 
289	8 
290	1 
291	9 
292	28 
293	27 
294	22 
295	27 
296	9 
297	25 
298	15 
299	10 
300	22 
301	17 
302	13 
303	4 
304	13 
305	19 
306	25 
307	19 
308	18 
309	13 
310	7 
311	3 
312	1 
313	22 
314	3 
315	28 
316	17 
317	8 
318	6 
319	8 
320	19 
321	4 
322	8 
323	24 
324	22 
325	7 
326	6 
327	2 
328	5 
329	19 
330	14 
331	20 
332	1 
333	18 
334	7 
335	5 
336	1 
337	13 
338	29 
339	11 
340	27 
341	25 
342	5 
343	4 
344	3 
345	13 
346	7 
347	10 
348	28 
349	23 
350	10 
351	27 
352	24 
353	24 
354	24 
355	12 
356	26 
357	14 
358	11 
359	19 
360	25 
361	20 
362	28 
363	8 
364	8 
365	21 
366	21 
367	25 
368	10 
369	2 
370	22 
371	19 
372	16 
373	29 
374	9 
375	19 
376	7 
377	17 
378	28 
379	7 
380	5 
381	26 
382	29 
383	6 
384	21 
385	14 
386	5 
387	14 
388	2 
389	2 
390	8 
391	21 
392	18 
393	1 
394	21 
395	19 
396	5 
397	17 
398	17 
399	28 
400	11 
401	14 
402	14 
403	5 
404	22 
405	7 
406	18 
407	20 
408	7 
409	8 
410	29 
411	1 
412	11 
413	11 
414	10 
415	17 
416	25 
417	9 
418	4 
419	9 
420	6 
421	13 
422	22 
423	26 
424	9 
425	24 
426	16 
427	2 
428	16 
429	20 
430	28 
431	9 
432	14 
433	22 
434	29 
435	8 
436	20 
437	16 
438	15 
439	26 
440	8 
441	18 
442	4 
443	5 
444	12 
445	7 
446	28 
447	29 
448	7 
449	21 
450	23 
451	14 
452	18 
453	3 
454	28 
455	18 
456	8 
457	23 
458	5 
459	27 
460	1 
461	13 
462	26 
463	20 
464	20 
465	24 
466	12 
467	1 
468	13 
469	23 
470	6 
471	17 
472	4 
473	19 
474	26 
475	24 
476	6 
477	29 
478	13 
479	25 
480	29 
481	20 
482	7 
483	28 
484	9 
485	18 
486	26 
487	16 
488	28 
489	16 
490	10 
491	6 
492	9 
493	16 
494	8 
495	24 
496	13 
497	15 
498	23 
499	21 
500	26 
501	6 
502	26 
503	3 
504	21 
505	11 
506	10 
507	25 
508	9 
509	17 
510	14 
511	12 
512	1 
513	28 
514	8 
515	29 
516	2 
517	5 
518	26 
519	20 
520	6 
521	3 
522	18 
523	20 
524	7 
525	13 
526	7 
527	17 
528	20 
529	4 
530	7 
531	18 
532	27 
533	29 
534	8 
535	13 
536	3 
537	7 
538	2 
539	24 
540	17 
541	2 
542	12 
543	20 
544	20 
545	18 
546	29 
547	27 
548	8 
549	5 
550	6 
551	24 
552	11 
553	2 
554	24 
555	12 
556	12 
557	21 
558	17 
559	13 
560	9 
561	13 
562	22 
563	11 
564	8 
565	14 
566	15 
567	26 
568	25 
569	16 
570	15 
571	29 
572	23 
573	26 
574	13 
575	9 
576	21 
577	5 
578	3 
579	2 
580	9 
581	27 
582	9 
583	17 
584	2 
585	27 
586	24 
587	22 
588	22 
589	29 
590	17 
591	19 
592	1 
593	11 
594	19 
595	28 
596	5 
597	18 
598	17 
599	16 
600	9 
601	20 
602	10 
603	13 
604	26 
605	2 
606	11 
607	16 
608	17 
609	23 
610	20 
611	23 
612	25 
613	28 
614	25 
615	25 
616	17 
617	6 
618	7 
619	6 
620	7 
621	6 
622	17 
623	25 
624	28 
625	18 
626	12 
627	23 
628	22 
629	15 
630	27 
631	8 
632	3 
633	13 
634	13 
635	26 
636	6 
637	12 
638	13 
639	19 
640	16 
641	6 
642	26 
643	10 
644	6 
645	21 
646	25 
647	3 
648	5 
649	11 
650	23 
651	29 
652	1 
653	17 
654	1 
655	20 
656	8 
657	27 
658	14 
659	1 
660	14 
661	6 
662	5 
663	21 
664	18 
665	24 
666	21 
667	12 
668	5 
669	25 
670	3 
671	14 
672	5 
673	3 
674	1 
675	9 
676	21 
677	18 
678	24 
679	2 
680	25 
681	1 
682	16 
683	11 
684	6 
685	15 
686	3 
687	3 
688	10 
689	9 
690	4 
691	28 
692	24 
693	4 
694	26 
695	17 
696	13 
697	18 
698	5 
699	1 
700	7 
701	19 
702	17 
703	24 
704	23 
705	15 
706	24 
707	29 
708	25 
709	6 
710	17 
711	18 
712	4 
713	26 
714	22 
715	20 
716	22 
717	9 
718	13 
719	21 
720	29 
721	19 
722	13 
723	20 
724	26 
725	10 
726	15 
727	23 
728	26 
729	27 
730	21 
731	26 
732	23 
733	2 
734	9 
735	7 
736	7 
737	1 
738	3 
739	22 
740	11 
741	11 
742	14 
743	24 
744	6 
745	6 
746	26 
747	4 
748	25 
749	20 
750	20 
751	15 
752	9 
753	6 
754	19 
755	27 
756	5 
757	25 
758	23 
759	21 
760	9 
761	25 
762	14 
763	21 
764	4 
765	16 
766	15 
767	11 
768	1 
769	17 
770	7 
771	18 
772	12 
773	12 
774	20 
775	10 
776	4 
777	27 
778	18 
779	12 
780	18 
781	18 
782	4 
783	14 
784	21 
785	2 
786	10 
787	21 
788	4 
789	16 
790	4 
791	8 
792	23 
793	5 
794	7 
795	24 
796	4 
797	19 
798	11 
799	2 
800	17 
801	13 
802	19 
803	7 
804	23 
805	28 
806	6 
807	17 
808	5 
809	28 
810	8 
811	18 
812	16 
813	11 
814	24 
815	14 
816	7 
817	27 
818	18 
819	17 
820	13 
821	19 
822	22 
823	9 
824	3 
825	4 
826	6 
827	12 
828	15 
829	5 
830	27 
831	21 
832	11 
833	11 
834	28 
835	3 
836	14 
837	5 
838	27 
839	29 
840	27 
841	14 
842	8 
843	27 
844	11 
845	11 
846	25 
847	12 
848	26 
849	6 
850	21 
851	14 
852	19 
853	12 
854	4 
855	7 
856	10 
857	29 
858	29 
859	7 
860	22 
861	21 
862	16 
863	3 
864	27 
865	6 
866	8 
867	6 
868	23 
869	17 
870	17 
871	12 
872	17 
873	4 
874	12 
875	24 
876	18 
877	1 
878	4 
879	19 
880	13 
881	1 
882	23 
883	8 
884	4 
885	10 
886	23 
887	16 
888	13 
889	17 
890	3 
891	29 
892	15 
893	1 
894	8 
895	26 
896	18 
897	12 
898	7 
899	21 
900	20 
901	1 
902	11 
903	18 
904	18 
905	12 
906	21 
907	21 
908	24 
909	19 
910	28 
911	23 
912	22 
913	7 
914	10 
915	18 
916	24 
917	19 
918	14 
919	26 
920	3 
921	12 
922	6 
923	16 
924	28 
925	20 
926	24 
927	8 
928	12 
929	9 
930	29 
931	15 
932	22 
933	2 
934	26 
935	11 
936	17 
937	12 
938	7 
939	21 
940	11 
941	11 
942	4 
943	7 
944	5 
945	3 
946	6 
947	20 
948	19 
949	20 
950	12 
951	24 
952	23 
953	5 
954	7 
955	8 
956	23 
957	17 
958	13 
959	19 
960	29 
961	16 
962	10 
963	22 
964	10 
965	11 
966	23 
967	16 
968	25 
969	2 
970	25 
971	17 
972	5 
973	9 
974	2 
975	22 
976	8 
977	17 
978	12 
979	17 
980	6 
981	1 
982	20 
983	12 
984	8 
985	27 
986	2 
987	23 
988	2 
989	6 
990	27 
991	25 
992	22 
993	14 
994	18 
995	9 
996	24 
997	20 
998	22 
999	18 
1000	6 
