1	343
1	651
1	690
1	715
1	984
2	47
2	266
2	669
2	729
2	990
3	586
3	724
3	746
3	850
3	977
4	826
4	844
4	894
4	920
4	976
5	517
5	750
5	822
5	925
5	949
6	407
6	561
6	909
6	958
6	969
7	280
7	378
7	590
7	623
7	826
8	544
8	896
8	922
8	925
8	997
9	175
9	871
9	923
9	927
9	936
10	714
10	737
10	932
10	976
10	998
11	350
11	506
11	718
11	786
11	919
12	423
12	497
12	752
12	969
12	988
13	80
13	662
13	856
13	912
13	963
14	770
14	842
14	859
14	954
14	956
15	360
15	795
15	814
15	840
15	948
16	682
16	881
16	894
16	936
16	957
17	716
17	750
17	803
17	857
17	992
18	467
18	554
18	901
18	981
18	992
19	271
19	517
19	759
19	972
19	986
20	260
20	733
20	764
20	918
20	985
21	157
21	464
21	862
21	899
21	906
22	388
22	400
22	538
22	780
22	933
23	284
23	310
23	588
23	765
23	887
24	74
24	90
24	695
24	766
24	853
25	157
25	453
25	578
25	695
25	968
26	525
26	670
26	864
26	890
26	920
27	435
27	681
27	699
27	768
27	902
28	635
28	766
28	848
28	919
28	997
29	682
29	724
29	789
29	813
29	961
30	172
30	221
30	315
30	827
30	983
31	599
31	682
31	705
31	869
31	923
32	554
32	767
32	795
32	941
32	955
33	323
33	343
33	529
33	891
33	942
34	648
34	698
34	793
34	882
34	932
35	152
35	560
35	933
35	963
35	995
36	164
36	551
36	675
36	953
36	996
37	238
37	259
37	550
37	836
37	948
38	163
38	581
38	744
38	830
38	985
39	272
39	612
39	614
39	858
39	991
40	234
40	390
40	789
40	803
40	967
41	181
41	473
41	631
41	853
41	959
42	73
42	647
42	680
42	687
42	920
43	191
43	490
43	847
43	920
43	964
44	500
44	728
44	934
44	978
44	980
45	408
45	736
45	877
45	898
45	1000
46	347
46	536
46	632
46	755
46	920
47	2
47	385
47	841
47	993
47	997
48	436
48	496
48	655
48	921
48	947
49	872
49	878
49	894
49	936
49	957
50	145
50	701
50	869
50	887
50	967
51	274
51	327
51	676
51	679
51	784
52	608
52	921
52	933
52	974
52	988
53	310
53	558
53	794
53	915
53	954
54	561
54	633
54	656
54	801
54	814
55	722
55	815
55	867
55	914
55	980
56	641
56	780
56	862
56	865
56	915
57	88
57	772
57	912
57	921
57	950
58	764
58	792
58	901
58	949
58	981
59	687
59	757
59	761
59	905
59	968
60	416
60	626
60	914
60	950
60	969
61	768
61	881
61	893
61	929
61	986
62	704
62	789
62	868
62	881
62	966
63	673
63	812
63	868
